"","date","symbol","name","open","close","low","high","volume"
"581",2015-02-19,"CTAS","Cintas Corporation",81.879997,81.989998,81.690002,82.199997,363200
"582",2015-02-19,"FFIV","F5 Networks",117.209999,118.32,116.370003,118.839996,671300
"583",2015-02-19,"FOX","Twenty-First Century Fox Class B",33.75,33.849998,33.490002,33.889999,1546600
"584",2015-02-19,"GPS","Gap (The)",40.709999,41.07,40.709999,41.139999,3274800
"585",2015-02-19,"HP","Helmerich & Payne",68.540001,70.239998,68.32,71.550003,2206500
"586",2015-02-19,"HPQ","HP Inc.",38.149999,38.379998,37.849998,38.399998,12622300
"587",2015-02-19,"MKC","McCormick & Co.",75.629997,75.290001,75.089996,75.739998,372100
"588",2015-02-19,"NFX","Newfield Exploration Co",31.809999,32.779999,31.23,33.029999,2470400
"589",2015-02-19,"ORLY","O'Reilly Automotive",206.059998,204.910004,204.089996,206.679993,383100
"590",2015-02-19,"ROP","Roper Industries",167.110001,167.399994,166.960007,168.029999,291600
"591",2015-02-19,"SBUX","Starbucks Corp.",93.150002,93.169998,93.010002,93.779999,6109200
"592",2015-02-19,"SNA","Snap-On Inc.",144.970001,145.539993,144.479996,145.75,209600
"593",2015-02-19,"TDG","TransDigm Group",209.429993,211.979996,208.589996,212.289993,247900
"594",2015-02-19,"WDC","Western Digital",109.18,109.839996,108.730003,109.879997,2792100
"595",2015-02-20,"ANTM","Anthem Inc.",141.880005,144.589996,141.800003,144.740005,1622100
"596",2015-02-20,"BEN","Franklin Resources",53.57,54.16,53.290001,54.220001,2102500
"597",2015-02-20,"BLK","BlackRock",375.720001,376.640015,373.149994,377.670013,774200
"598",2015-02-20,"COL","Rockwell Collins",89.639999,90.860001,89.489998,90.860001,639400
"599",2015-02-20,"CTAS","Cintas Corporation",81.739998,82.470001,80.790001,82.629997,474300
"600",2015-02-20,"FFIV","F5 Networks",117.949997,119.360001,117.18,119.82,739800
"601",2015-02-20,"FOX","Twenty-First Century Fox Class B",33.950001,34.279999,33.630001,34.279999,1493000
"602",2015-02-20,"GPS","Gap (The)",41.16,41,40.740002,41.259998,3624200
"603",2015-02-20,"HP","Helmerich & Payne",70.370003,69.730003,69.040001,70.75,1484500
"604",2015-02-20,"HPQ","HP Inc.",38.339997,38.389998,37.829998,38.49,16555200
"605",2015-02-20,"MKC","McCormick & Co.",75.220001,75.839996,74.660004,75.889999,529000
"606",2015-02-20,"NFX","Newfield Exploration Co",32.830002,32.09,31.690001,33.130001,2768900
"607",2015-02-20,"ORLY","O'Reilly Automotive",205.270004,205.839996,203.169998,206.639999,468100
"608",2015-02-20,"ROP","Roper Industries",167.179993,168.300003,165.460007,168.639999,268800
"609",2015-02-20,"SBUX","Starbucks Corp.",93.459999,93.510002,92.970001,93.669998,6461400
"610",2015-02-20,"SNA","Snap-On Inc.",144.729996,146.059998,143.100006,146.179993,247800
"611",2015-02-20,"TDG","TransDigm Group",212.020004,213.729996,210.850006,213.770004,272400
"612",2015-02-20,"WDC","Western Digital",109.709999,111.309998,108.169998,111.529999,2268100
"613",2015-02-23,"ANTM","Anthem Inc.",145.5,147.350006,145.300003,147.479996,2218800
"614",2015-02-23,"BEN","Franklin Resources",54.080002,53.939999,53.73,54.080002,1432400
"615",2015-02-23,"BLK","BlackRock",377.170013,376.429993,373.700012,378,443600
"616",2015-02-23,"COL","Rockwell Collins",90.169998,91,90.129997,91,663400
"617",2015-02-23,"CTAS","Cintas Corporation",82.5,82.690002,81.860001,82.730003,467500
"618",2015-02-23,"FFIV","F5 Networks",119.82,118.529999,117.849998,119.82,671300
"619",2015-02-23,"FOX","Twenty-First Century Fox Class B",34.330002,34.400002,34.009998,34.450001,2049800
"620",2015-02-23,"GPS","Gap (The)",41.16,40.299999,40.220001,41.259998,5800400
"621",2015-02-23,"HP","Helmerich & Payne",68.639999,67.599998,66.949997,69.059998,2799000
"622",2015-02-23,"HPQ","HP Inc.",38.48,38.189999,37.919999,38.5,21905200
"623",2015-02-23,"MKC","McCormick & Co.",75.830002,75.379997,75.120003,75.989998,313300
"624",2015-02-23,"NFX","Newfield Exploration Co",31.59,31.709999,31.48,32.360001,3206400
"625",2015-02-23,"ORLY","O'Reilly Automotive",206.149994,208.520004,205.740005,208.679993,689200
"626",2015-02-23,"ROP","Roper Industries",168.210007,168.410004,167.720001,168.880005,368200
"627",2015-02-23,"SBUX","Starbucks Corp.",93.849998,93.580002,93.080002,93.93,5854600
"628",2015-02-23,"SNA","Snap-On Inc.",146.020004,145.809998,145.070007,146.160004,179700
"629",2015-02-23,"TDG","TransDigm Group",215.770004,222.820007,215.570007,224.580002,807500
"630",2015-02-23,"WDC","Western Digital",111.650002,111.089996,110.220001,111.839996,1760200
"631",2015-02-24,"ANTM","Anthem Inc.",147.350006,147.279999,147,148.759995,1998200
"632",2015-02-24,"BEN","Franklin Resources",53.970001,53.84,53.779999,54.25,3683200
"633",2015-02-24,"BLK","BlackRock",377.709991,378.109985,377,379.880005,451700
"634",2015-02-24,"COL","Rockwell Collins",90.980003,91.419998,90.5,91.709999,801500
"635",2015-02-24,"CTAS","Cintas Corporation",82.5,83.169998,82.360001,83.339996,559600
"636",2015-02-24,"FFIV","F5 Networks",118.529999,119.599998,118,119.730003,741900
"637",2015-02-24,"FOX","Twenty-First Century Fox Class B",34.169998,34.060001,34.060001,34.57,2154000
"638",2015-02-24,"GPS","Gap (The)",40.25,39.950001,39.700001,40.380001,4567300
"639",2015-02-24,"HP","Helmerich & Payne",68.220001,67.300003,66.160004,68.480003,2371700
"640",2015-02-24,"HPQ","HP Inc.",38.24,38.49,38.009996,38.709999,35894300
"641",2015-02-24,"MKC","McCormick & Co.",75.239998,75.410004,74.660004,75.589996,479500
"642",2015-02-24,"NFX","Newfield Exploration Co",32.099998,31.67,31.370001,32.400002,3360200
"643",2015-02-24,"ORLY","O'Reilly Automotive",208.210007,207.539993,206.860001,209.550003,436000
"644",2015-02-24,"ROP","Roper Industries",168.029999,167.869995,166.889999,168.110001,237600
"645",2015-02-24,"SBUX","Starbucks Corp.",93.260002,93.449997,93.160004,93.989998,6337800
"646",2015-02-24,"SNA","Snap-On Inc.",145.5,146.789993,145.210007,147.229996,305500
"647",2015-02-24,"TDG","TransDigm Group",222.320007,225.270004,222.320007,225.820007,731200
"648",2015-02-24,"WDC","Western Digital",110.599998,108.970001,107.980003,110.830002,1651500
"649",2015-02-25,"ANTM","Anthem Inc.",147.5,146.970001,146.559998,148,1228600
"650",2015-02-25,"BEN","Franklin Resources",53.889999,54.23,53.869999,54.459999,2860800
"651",2015-02-25,"BLK","BlackRock",377.73999,375.920013,375.559998,378.649994,443200
"652",2015-02-25,"COL","Rockwell Collins",91.550003,89.919998,89.699997,91.550003,757100
"653",2015-02-25,"CTAS","Cintas Corporation",83.379997,83.699997,83.010002,84.080002,518400
"654",2015-02-25,"FFIV","F5 Networks",119.389999,118.830002,118.239998,120.660004,919300
"655",2015-02-25,"FOX","Twenty-First Century Fox Class B",34.139999,33.959999,33.880001,34.349998,1966100
"656",2015-02-25,"GPS","Gap (The)",40.080002,40.290001,39.91,40.509998,6508700
"657",2015-02-25,"HP","Helmerich & Payne",67.669998,67.650002,65.699997,68.07,2347700
"658",2015-02-25,"HPQ","HP Inc.",35.359997,34.669999,34.419999,35.689998,138698900
"659",2015-02-25,"MKC","McCormick & Co.",75.279999,75.459999,75.080002,75.800003,343100
"660",2015-02-25,"NFX","Newfield Exploration Co",31.92,36,31.92,36.259998,9043100
"661",2015-02-25,"ORLY","O'Reilly Automotive",207.339996,208.690002,207.339996,209.389999,580300
"662",2015-02-25,"ROP","Roper Industries",167.699997,168.029999,167.160004,168.320007,411700
"663",2015-02-25,"SBUX","Starbucks Corp.",93.300003,94.260002,93.25,94.830002,8119600
"664",2015-02-25,"SNA","Snap-On Inc.",146.610001,148.080002,146.610001,148.410004,452400
"665",2015-02-25,"TDG","TransDigm Group",225.580002,223.440002,222.619995,226.210007,711300
"666",2015-02-25,"WDC","Western Digital",108.25,106.150002,105.769997,108.25,2352100
"667",2015-02-26,"ANTM","Anthem Inc.",146.630005,146.720001,146.229996,147.339996,1129300
"668",2015-02-26,"BEN","Franklin Resources",54.209999,54.52,54.119999,54.639999,1631200
"669",2015-02-26,"BLK","BlackRock",374.790009,375.019989,373.25,377.01001,397700
"670",2015-02-26,"COL","Rockwell Collins",89.690002,89.339996,88.940002,89.849998,653400
"671",2015-02-26,"CTAS","Cintas Corporation",83.489998,84.010002,83.489998,84.18,483600
"672",2015-02-26,"FFIV","F5 Networks",119.190002,119.040001,118.199997,120.370003,662600
"673",2015-02-26,"FOX","Twenty-First Century Fox Class B",33.75,33.799999,33.540001,33.889999,1964000
"674",2015-02-26,"GPS","Gap (The)",40.349998,40.369999,40.009998,40.509998,6025400
"675",2015-02-26,"HP","Helmerich & Payne",67.230003,66.199997,65.910004,67.699997,2264900
"676",2015-02-26,"HPQ","HP Inc.",34.499998,34.009999,33.689998,34.649999,71632300
"677",2015-02-26,"MKC","McCormick & Co.",75.470001,75.379997,75.029999,75.660004,316200
"678",2015-02-26,"NFX","Newfield Exploration Co",33.880001,33.599998,32.91,33.990002,22585900
"679",2015-02-26,"ORLY","O'Reilly Automotive",208.100006,209.339996,207.339996,209.649994,492700
"680",2015-02-26,"ROP","Roper Industries",168.399994,168.570007,167.710007,169.330002,304900
"681",2015-02-26,"SBUX","Starbucks Corp.",94.300003,94.550003,94.080002,94.82,6816400
"682",2015-02-26,"SNA","Snap-On Inc.",148.130005,147.210007,146.759995,148.210007,294900
"683",2015-02-26,"TDG","TransDigm Group",223.440002,221.580002,220.949997,223.440002,455000
"684",2015-02-26,"WDC","Western Digital",106.75,107.339996,106.220001,108.480003,2215400
"685",2015-02-27,"ANTM","Anthem Inc.",146.720001,146.449997,146.240005,147.429993,1523500
"686",2015-02-27,"BEN","Franklin Resources",54.669998,53.830002,53.810001,54.720001,1647300
"687",2015-02-27,"BLK","BlackRock",375.019989,371.420013,371.380005,376.850006,702200
"688",2015-02-27,"COL","Rockwell Collins",89.199997,89.080002,88.769997,89.480003,669900
"689",2015-02-27,"CTAS","Cintas Corporation",83.779999,83.480003,83.260002,83.980003,406800
"690",2015-02-27,"FFIV","F5 Networks",119.220001,118.120003,118.019997,120.059998,664500
"691",2015-02-27,"FOX","Twenty-First Century Fox Class B",33.98,34.040001,33.619999,34.139999,2244900
"692",2015-02-27,"GPS","Gap (The)",41.400002,41.599998,41.09,42.200001,12338100
"693",2015-02-27,"HP","Helmerich & Payne",66.459999,67.059998,66.440002,67.489998,1931300
"694",2015-02-27,"HPQ","HP Inc.",33.979999,34.839999,33.919998,34.989998,65045300
"695",2015-02-27,"MKC","McCormick & Co.",75.470001,75.379997,75.220001,75.68,346300
"696",2015-02-27,"NFX","Newfield Exploration Co",33.810001,33.029999,32.990002,34.07,6640400
"697",2015-02-27,"ORLY","O'Reilly Automotive",209.800003,208.130005,207.809998,209.979996,453700
"698",2015-02-27,"ROP","Roper Industries",168.410004,167.570007,167.490005,169.639999,348400
"699",2015-02-27,"SBUX","Starbucks Corp.",94.790001,93.489998,93.269997,94.800003,8658400
"700",2015-02-27,"SNA","Snap-On Inc.",147.449997,147.229996,146.479996,147.710007,362700
"701",2015-02-27,"TDG","TransDigm Group",219.610001,216.860001,215.770004,221.300003,515500
"702",2015-02-27,"WDC","Western Digital",107.419998,106.980003,106.620003,107.989998,1623800
"703",2015-03-02,"ANTM","Anthem Inc.",146.449997,146.929993,146.300003,147.710007,1339100
"704",2015-03-02,"BEN","Franklin Resources",53.830002,54.400002,53.630001,54.43,1132100
"705",2015-03-02,"BLK","BlackRock",371.420013,376.420013,367.880005,376.690002,478000
"706",2015-03-02,"COL","Rockwell Collins",89.080002,90.720001,88.830002,90.889999,859700
"707",2015-03-02,"CTAS","Cintas Corporation",83.519997,84.510002,83.25,84.589996,371700
"708",2015-03-02,"FFIV","F5 Networks",118.559998,119.559998,117.419998,119.559998,651100
"709",2015-03-02,"FOX","Twenty-First Century Fox Class B",33.73,34.259998,33.73,34.32,2398100
"710",2015-03-02,"GPS","Gap (The)",41.279999,41.41,40.970001,41.560001,5359200
"711",2015-03-02,"HP","Helmerich & Payne",67.059998,65.709999,64.919998,67.059998,2310500
"712",2015-03-02,"HPQ","HP Inc.",34.839999,34.919999,34.499998,35.129998,34614500
"713",2015-03-02,"MKC","McCormick & Co.",75.379997,75.400002,74.889999,75.599998,515200
"714",2015-03-02,"NFX","Newfield Exploration Co",33.029999,32.43,31.6,33.080002,5177200
"715",2015-03-02,"ORLY","O'Reilly Automotive",209.119995,212,208.199997,212,797100
"716",2015-03-02,"ROP","Roper Industries",167.570007,168.550003,167,168.690002,307000
"717",2015-03-02,"SBUX","Starbucks Corp.",93.330002,94.230003,93.330002,94.550003,7947000
"718",2015-03-02,"SNA","Snap-On Inc.",147.850006,148.289993,146.770004,148.320007,252400
"719",2015-03-02,"TDG","TransDigm Group",217.460007,218.110001,215.839996,219.990005,529100
"720",2015-03-02,"WDC","Western Digital",107.419998,108.779999,106.639999,110,1821100
"721",2015-03-03,"ANTM","Anthem Inc.",146.059998,145.990005,144.619995,147.070007,1478900
"722",2015-03-03,"BEN","Franklin Resources",54.09,53.84,53.52,54.439999,1246900
"723",2015-03-03,"BLK","BlackRock",374.279999,373.660004,370.850006,375.649994,428900
"724",2015-03-03,"COL","Rockwell Collins",90.220001,90.199997,89.580002,90.75,660100
"725",2015-03-03,"CTAS","Cintas Corporation",84.150002,84.209999,83.519997,84.260002,443700
"726",2015-03-03,"FFIV","F5 Networks",119.309998,119.010002,117.699997,119.309998,1052100
"727",2015-03-03,"FOX","Twenty-First Century Fox Class B",34.02,34.630001,34.02,34.650002,1462800
"728",2015-03-03,"GPS","Gap (The)",42.209999,41.98,41.700001,42.299999,5644600
"729",2015-03-03,"HP","Helmerich & Payne",65.779999,67.330002,65.290001,67.68,1835500
"730",2015-03-03,"HPQ","HP Inc.",34.919999,34.569999,34.449998,35.039998,30137400
"731",2015-03-03,"MKC","McCormick & Co.",75.129997,75.25,74.739998,75.43,291500
"732",2015-03-03,"NFX","Newfield Exploration Co",32.639999,32.939999,32.48,33.549999,3609200
"733",2015-03-03,"ORLY","O'Reilly Automotive",212.199997,211.660004,210.389999,213.279999,573400
"734",2015-03-03,"ROP","Roper Industries",167.639999,167.350006,166.860001,168.710007,362000
"735",2015-03-03,"SBUX","Starbucks Corp.",94.099998,94,93.199997,94.209999,7578400
"736",2015-03-03,"SNA","Snap-On Inc.",148,147.919998,147.199997,148.009995,323100
"737",2015-03-03,"TDG","TransDigm Group",217.259995,217.729996,216.350006,218.050003,284200
"738",2015-03-03,"WDC","Western Digital",108.169998,105.57,104.809998,108.550003,1791500
"739",2015-03-04,"ANTM","Anthem Inc.",144.779999,146.550003,144.199997,147.300003,1847900
"740",2015-03-04,"BEN","Franklin Resources",53.5,53.330002,53.049999,53.610001,1326600
"741",2015-03-04,"BLK","BlackRock",369.049988,369.140015,367.209991,370.910004,371000
"742",2015-03-04,"COL","Rockwell Collins",90,90.379997,89.970001,90.610001,801300
"743",2015-03-04,"CTAS","Cintas Corporation",83.839996,83.769997,83.190002,83.870003,519400
"744",2015-03-04,"FFIV","F5 Networks",119.279999,119.239998,118.5,119.550003,761400
"745",2015-03-04,"FOX","Twenty-First Century Fox Class B",34.700001,34.07,33.779999,34.700001,1950000
"746",2015-03-04,"GPS","Gap (The)",42.150002,42.029999,41.689999,42.25,3192400
"747",2015-03-04,"HP","Helmerich & Payne",67.129997,66.629997,65.099998,67.209999,2139900
"748",2015-03-04,"HPQ","HP Inc.",34.439997,34.189998,34.009999,34.489998,34467600
"749",2015-03-04,"MKC","McCormick & Co.",74.980003,74.839996,74.209999,75.18,392900
"750",2015-03-04,"NFX","Newfield Exploration Co",33.110001,33.18,31.959999,33.5,4726700
"751",2015-03-04,"ORLY","O'Reilly Automotive",211.279999,207.830002,207.75,211.940002,440200
"752",2015-03-04,"ROP","Roper Industries",166.869995,166.789993,165.25,167.020004,359900
"753",2015-03-04,"SBUX","Starbucks Corp.",93.809998,93.059998,92.010002,94.190002,7774600
"754",2015-03-04,"SNA","Snap-On Inc.",147,147.449997,145.979996,147.529999,357200
"755",2015-03-04,"TDG","TransDigm Group",217.490005,215.330002,215.160004,217.940002,285900
"756",2015-03-04,"WDC","Western Digital",104.610001,105.360001,103.349998,105.529999,1649500
"757",2015-03-05,"ANTM","Anthem Inc.",146.5,146.850006,146.259995,147.699997,1175700
"758",2015-03-05,"BEN","Franklin Resources",53.43,54.07,53.189999,54.130001,1582500
"759",2015-03-05,"BLK","BlackRock",370,369.940002,367.339996,371.480011,366100
"760",2015-03-05,"COL","Rockwell Collins",90.379997,90.900002,89.989998,90.959999,768800
"761",2015-03-05,"CTAS","Cintas Corporation",83.75,82.940002,82.769997,83.75,378600
"762",2015-03-05,"FFIV","F5 Networks",119.730003,119.220001,118.980003,119.970001,843800
"763",2015-03-05,"FOX","Twenty-First Century Fox Class B",34.240002,34.029999,33.950001,34.299999,2436100
"764",2015-03-05,"GPS","Gap (The)",41.990002,41.43,41.27,42.07,3932900
"765",2015-03-05,"HP","Helmerich & Payne",66.279999,68.120003,65.139999,68.230003,1647100
"766",2015-03-05,"HPQ","HP Inc.",34.279999,33.999999,33.839999,34.329998,40130700
"767",2015-03-05,"MKC","McCormick & Co.",75.150002,74.730003,74.120003,75.150002,426600
"768",2015-03-05,"NFX","Newfield Exploration Co",33.150002,32.77,32.259998,33.150002,2915600
"769",2015-03-05,"ORLY","O'Reilly Automotive",207.539993,208.020004,207.110001,209.559998,553600
"770",2015-03-05,"ROP","Roper Industries",166.899994,168.610001,166.289993,168.800003,332800
"771",2015-03-05,"SBUX","Starbucks Corp.",93.279999,93.629997,93.059998,93.959999,5848400
"772",2015-03-05,"SNA","Snap-On Inc.",147.509995,147.339996,146.800003,148.110001,329900
"773",2015-03-05,"TDG","TransDigm Group",215.190002,215.339996,213.679993,216.660004,256200
"774",2015-03-05,"WDC","Western Digital",105.68,105.379997,104.650002,105.68,881700
"775",2015-03-06,"ANTM","Anthem Inc.",145.119995,145.160004,144.899994,146.869995,1494000
"776",2015-03-06,"BEN","Franklin Resources",53.93,53.049999,53,54.849998,2487300
"777",2015-03-06,"BLK","BlackRock",369.529999,365.470001,364.850006,375.540009,538700
"778",2015-03-06,"COL","Rockwell Collins",90.5,91.120003,90.440002,91.470001,1351700
"779",2015-03-06,"CTAS","Cintas Corporation",82.32,82.279999,81.809998,83.010002,413100
"780",2015-03-06,"FFIV","F5 Networks",118.800003,117.959999,117.620003,119.68,1074000
"781",2015-03-06,"FOX","Twenty-First Century Fox Class B",34.02,33.599998,33.48,34.080002,2874800
"782",2015-03-06,"GPS","Gap (The)",40.84,40.720001,40.619999,41.23,4576400
"783",2015-03-06,"HP","Helmerich & Payne",67.550003,67.18,67.050003,68.589996,1952500
"784",2015-03-06,"HPQ","HP Inc.",33.799998,33.179999,33.109998,33.949998,38343400
"785",2015-03-06,"MKC","McCormick & Co.",74.260002,73.449997,73.199997,74.389999,451600
"786",2015-03-06,"NFX","Newfield Exploration Co",32.310001,32,31.809999,32.939999,2248800
"787",2015-03-06,"ORLY","O'Reilly Automotive",207.149994,204.190002,203.630005,208.639999,612100
"788",2015-03-06,"ROP","Roper Industries",167.139999,166.009995,165.5,167.910004,351500
"789",2015-03-06,"SBUX","Starbucks Corp.",93.300003,92.220001,91.879997,93.699997,6814400
"790",2015-03-06,"SNA","Snap-On Inc.",146.350006,145.339996,145.029999,147.009995,255100
"791",2015-03-06,"TDG","TransDigm Group",214.889999,213.119995,212.199997,215.919998,308000
"792",2015-03-06,"WDC","Western Digital",104.669998,102.529999,102.230003,105.489998,1509800
"793",2015-03-09,"ANTM","Anthem Inc.",145.160004,146.75,145.029999,146.929993,970700
"794",2015-03-09,"BEN","Franklin Resources",53.200001,53.299999,52.970001,53.43,2038500
"795",2015-03-09,"BLK","BlackRock",365.470001,364.589996,363.540009,367.970001,519200
"796",2015-03-09,"COL","Rockwell Collins",91.129997,93.199997,91.099998,93.379997,1492000
"797",2015-03-09,"CTAS","Cintas Corporation",82.610001,83.839996,82.349998,84.099998,518600
"798",2015-03-09,"FFIV","F5 Networks",115.559998,114.830002,112.959999,115.830002,1841200
"799",2015-03-09,"FOX","Twenty-First Century Fox Class B",33.470001,33.650002,33.419998,33.77,2715000
"800",2015-03-09,"GPS","Gap (The)",40.700001,40.779999,40.400002,40.939999,2896800
"801",2015-03-09,"HP","Helmerich & Payne",66.790001,65.760002,65.150002,67.360001,1960300
"802",2015-03-09,"HPQ","HP Inc.",33.029999,32.949999,32.619998,33.089999,31130900
"803",2015-03-09,"MKC","McCormick & Co.",73.489998,73.830002,73.32,73.989998,273800
"804",2015-03-09,"NFX","Newfield Exploration Co",31.99,31.690001,31.469999,32.380001,1920500
"805",2015-03-09,"ORLY","O'Reilly Automotive",204.600006,206.580002,203.690002,206.660004,532400
"806",2015-03-09,"ROP","Roper Industries",165.839996,168.100006,165.660004,168.529999,460100
"807",2015-03-09,"SBUX","Starbucks Corp.",92.389999,93.040001,92.089996,93.129997,5984800
"808",2015-03-09,"SNA","Snap-On Inc.",145.589996,146.330002,145.559998,146.789993,288600
"809",2015-03-09,"TDG","TransDigm Group",213.520004,214.75,213.210007,216.020004,334000
"810",2015-03-09,"WDC","Western Digital",102.68,102.580002,101.75,103.25,1682300
"811",2015-03-10,"ANTM","Anthem Inc.",145.330002,144.279999,144.279999,145.889999,1495300
"812",2015-03-10,"BEN","Franklin Resources",52.619999,51.580002,51.560001,52.619999,2591600
"813",2015-03-10,"BLK","BlackRock",361.23999,356.190002,356.070007,362.75,531200
"814",2015-03-10,"COL","Rockwell Collins",92.57,91.300003,91.290001,93.720001,1408500
"815",2015-03-10,"CTAS","Cintas Corporation",82.949997,81.779999,81.779999,83.129997,472900
"816",2015-03-10,"FFIV","F5 Networks",113.900002,112.290001,112.290001,114.230003,1111000
"817",2015-03-10,"FOX","Twenty-First Century Fox Class B",33.450001,33.220001,33.029999,33.5,4547500
"818",2015-03-10,"GPS","Gap (The)",40.66,40.869999,40.32,41.02,3100100
"819",2015-03-10,"HP","Helmerich & Payne",64.690002,64.330002,64.269997,65.580002,2124900
"820",2015-03-10,"HPQ","HP Inc.",33.209999,32.669999,32.489999,33.209999,36627400
"821",2015-03-10,"MKC","McCormick & Co.",73.5,72.519997,72.5,73.830002,482200
"822",2015-03-10,"NFX","Newfield Exploration Co",31.09,30.959999,30.860001,31.73,2113100
"823",2015-03-10,"ORLY","O'Reilly Automotive",205.339996,203.059998,202.440002,205.470001,471200
"824",2015-03-10,"ROP","Roper Industries",166.580002,165.610001,165.610001,167.710007,320400
"825",2015-03-10,"SBUX","Starbucks Corp.",92.160004,92.18,91.769997,92.910004,6077000
"826",2015-03-10,"SNA","Snap-On Inc.",144.720001,143.449997,143.449997,145.070007,371800
"827",2015-03-10,"TDG","TransDigm Group",213.029999,213,212.929993,214.289993,218900
"828",2015-03-10,"WDC","Western Digital",101.419998,99.389999,99.379997,102.120003,2378600
"829",2015-03-11,"ANTM","Anthem Inc.",145.350006,144.380005,144.279999,145.860001,1245600
"830",2015-03-11,"BEN","Franklin Resources",51.619999,51.799999,51.529999,52.060001,1553700
"831",2015-03-11,"BLK","BlackRock",357.149994,358.410004,356.630005,359.839996,464700
"832",2015-03-11,"COL","Rockwell Collins",91.300003,90.620003,90.419998,91.489998,733800
"833",2015-03-11,"CTAS","Cintas Corporation",82.18,81.669998,81.419998,82.379997,362200
"834",2015-03-11,"FFIV","F5 Networks",112.589996,112.900002,111.75,113.370003,818500
"835",2015-03-11,"FOX","Twenty-First Century Fox Class B",33.200001,33.169998,32.869999,33.290001,3712100
"836",2015-03-11,"GPS","Gap (The)",40.810001,40.849998,40.59,41.290001,3883500
"837",2015-03-11,"HP","Helmerich & Payne",64.559998,64.5,63.369999,64.629997,2340100
"838",2015-03-11,"HPQ","HP Inc.",32.979998,32.609998,32.409999,32.979998,30305200
"839",2015-03-11,"MKC","McCormick & Co.",72.510002,72.18,71.769997,72.519997,473900
"840",2015-03-11,"NFX","Newfield Exploration Co",31.02,31.280001,30.91,31.559999,1871700
"841",2015-03-11,"ORLY","O'Reilly Automotive",202.940002,204.279999,202.940002,205.600006,429500
"842",2015-03-11,"ROP","Roper Industries",165.610001,165.970001,165.070007,166.520004,410700
"843",2015-03-11,"SBUX","Starbucks Corp.",92.120003,91.419998,91.220001,92.980003,8185800
"844",2015-03-11,"SNA","Snap-On Inc.",143.380005,142.199997,141.970001,143.539993,475200
"845",2015-03-11,"TDG","TransDigm Group",213.630005,214.160004,213.25,214.830002,214600
"846",2015-03-11,"WDC","Western Digital",98.849998,97.889999,96.370003,99.029999,3293200
"847",2015-03-12,"ANTM","Anthem Inc.",145.279999,147.460007,145.119995,147.559998,1836600
"848",2015-03-12,"BEN","Franklin Resources",52.189999,53.119999,52.189999,53.150002,1960700
"849",2015-03-12,"BLK","BlackRock",360.600006,368.709991,360.600006,368.929993,474400
"850",2015-03-12,"COL","Rockwell Collins",90.860001,91.629997,90.809998,91.720001,550000
"851",2015-03-12,"CTAS","Cintas Corporation",82.080002,82.860001,81.790001,82.910004,658000
"852",2015-03-12,"FFIV","F5 Networks",113.760002,113.040001,111.900002,113.760002,1014900
"853",2015-03-12,"FOX","Twenty-First Century Fox Class B",33.389999,33.48,33.009998,33.52,3889800
"854",2015-03-12,"GPS","Gap (The)",40.759998,41.419998,40.66,41.48,2999600
"855",2015-03-12,"HP","Helmerich & Payne",65.139999,63.27,62.93,65.139999,2042600
"856",2015-03-12,"HPQ","HP Inc.",31.629998,32.719998,31.509998,32.799999,57814100
"857",2015-03-12,"MKC","McCormick & Co.",71.459999,72.940002,71.349998,72.980003,926500
"858",2015-03-12,"NFX","Newfield Exploration Co",31.34,31.1,31.030001,31.690001,2117800
"859",2015-03-12,"ORLY","O'Reilly Automotive",205.369995,209.550003,205.089996,210.110001,590100
"860",2015-03-12,"ROP","Roper Industries",166,168.600006,165.820007,168.839996,300700
"861",2015-03-12,"SBUX","Starbucks Corp.",91.970001,93.379997,91.839996,93.529999,7295400
"862",2015-03-12,"SNA","Snap-On Inc.",142.990005,144.350006,142.720001,144.520004,387600
"863",2015-03-12,"TDG","TransDigm Group",214.940002,216.279999,214.100006,216.539993,285900
"864",2015-03-12,"WDC","Western Digital",95.349998,98.559998,95.07,98.82,2943700
"865",2015-03-13,"ANTM","Anthem Inc.",146.830002,150.009995,146.399994,150.029999,2124500
"866",2015-03-13,"BEN","Franklin Resources",53,52.52,51.84,53.049999,2591500
"867",2015-03-13,"BLK","BlackRock",368.98999,367.73999,364.200012,369.980011,521700
"868",2015-03-13,"COL","Rockwell Collins",92.269997,93.230003,91.790001,93.330002,1316600
"869",2015-03-13,"CTAS","Cintas Corporation",82.93,82.559998,81.370003,83.18,520200
"870",2015-03-13,"FFIV","F5 Networks",113.239998,112.360001,111.419998,113.239998,1007500
"871",2015-03-13,"FOX","Twenty-First Century Fox Class B",33.220001,32.98,32.610001,33.48,3293900
"872",2015-03-13,"GPS","Gap (The)",41.419998,41.130001,40.880001,41.450001,3108000
"873",2015-03-13,"HP","Helmerich & Payne",62.610001,62.490002,60.990002,62.720001,2301700
"874",2015-03-13,"HPQ","HP Inc.",32.589998,32.429998,31.999999,32.589998,32689700
"875",2015-03-13,"MKC","McCormick & Co.",72.959999,71.980003,71.730003,73.120003,623800
"876",2015-03-13,"NFX","Newfield Exploration Co",30.700001,31.360001,30.15,31.4,3598700
"877",2015-03-13,"ORLY","O'Reilly Automotive",208.690002,210.229996,207.699997,210.710007,407800
"878",2015-03-13,"ROP","Roper Industries",168.240005,166.919998,165.919998,168.539993,243400
