"seed","gapSize","method","sizeLeft","extremeLeft","tend_dif_point_gap","sizeRight","extremeRight","valueRMSE","valueMSE","valueSMAPE","valueMAE","valueDTW","timeExec_sys","timeExec_elap"
13,555,"seadec",794,540,"-1",1,0,0.0674978435429237,0.004555958882945,0.433367432007958,0.0327313658829882,0.00878475070438438,0,0.00799999999799184
13,555,"seasplit",794,540,"-1",1,0,0.0663618239457677,0.00440389167740907,0.449211685581193,0.0329341916748478,0.0112444725214243,0,0.00500000000101863
13,555,"SMA2",794,540,"-1",1,0,0.104133952679712,0.0108438801007006,0.367028650373411,0.050939829822751,0.0130423390442594,0,0.0159999999996217
13,570,"ssa",779,528,"1",1,0,0.062617882367828,0.00392099919223115,0.628829494206836,0.0327599064800275,0.0104567510163683,0,0.11200000000099
13,570,"stine",779,528,"1",1,0,0.183826257027325,0.033792092772676,0.832384847540235,0.108221268939037,0.0430204122920888,0,0.00100000000020373
13,570,"locf",779,528,"1",1,0,0.0741739715393361,0.00550177805391824,0.516184031013259,0.0360436216631087,0.00862672876798219,1e-14,0.00100000000021373
13,570,"SMA",779,528,"1",1,0,0.0726054595304896,0.00527155275363357,0.484578988804516,0.0350945054412351,0.00868765035384261,0.0720000000000027,1.64300000000003
13,570,"seadec",779,528,"1",1,0,0.0713728942631106,0.00509409003549316,0.471119795315007,0.034519918024584,0.0087678435971023,0,0.00899999999819556
13,570,"seasplit",779,528,"1",1,0,0.0714968866607161,0.00511180480217528,0.46444686840474,0.0356709174380189,0.0116788082627272,0,0.00400000000081491
13,570,"SMA2",779,528,"1",1,0,0.119619618981066,0.0143088532451753,0.39676669918049,0.0597021813033788,0.0142330276594518,0,0.0169999999998254
13,585,"ssa",764,521,"1",1,0,0.0633234490566176,0.00400985920042604,0.650717502497425,0.0335062426503192,0.011005074007797,0.00100000000000477,0.104000000002998
13,585,"stine",764,521,"1",1,0,0.06836210309443,0.00467337713949347,0.450880492732,0.0334467150598585,0.00908950996487637,0,0
13,585,"locf",764,521,"1",1,0,0.0709160325490958,0.00502908367250441,0.466542168639561,0.03441827136307,0.00908658329286307,1e-14,1e-14
13,585,"SMA",764,521,"1",1,0,0.0706730095219527,0.00499467427489001,0.464994095012238,0.0343297062709681,0.0091793993575012,0.0740000000000123,1.75
13,585,"seadec",764,521,"1",1,0,0.0696820117506608,0.00485558276161923,0.458324443479522,0.0339363275125042,0.00919051654155261,0,0.00600000000122236
13,585,"seasplit",764,521,"1",1,0,0.0684625786485877,0.00468712467521406,0.486309524478804,0.0344391700918182,0.0110796303419015,0,0.00399999999717693
13,585,"SMA2",764,521,"1",1,0,0.135841384180546,0.0184528816560866,0.429807816628259,0.0700983069740333,0.0156432871006869,0,0.0190000000002328
13,600,"ssa",749,511,"1",1,0,0.0632278615253863,0.00399776247307343,0.673271094772842,0.0339440543573606,0.0117282152765366,0,0.101000000002387
13,600,"stine",749,511,"1",1,0,0.0684694605056043,0.00468806702192851,0.457511829652,0.0336553216019084,0.0100874394561507,0,0.00100000000020373
13,600,"locf",749,511,"1",1,0,0.0718646819981183,0.00516453251869067,0.482225204673975,0.0350306461258087,0.01010389084608,1e-14,1e-14
13,600,"SMA",749,511,"1",1,0,0.071216642538428,0.00507181017444623,0.476101602085152,0.0347396515747805,0.0100848841374904,0.0930000000000177,1.91500000000087
