0; 0; 0; 100; 14.3;
0; 100; 0; 100; 11.1;
100; 50; 100; 100; 82.4;
6.3; 100; 100; 100; 66.7;
100; 100; 100; 100; 62.5;
100; 83.3; 100; 100; 75;
50; 95.2; 100; 100; 90.9;
100; 88; 14.3; 100; 100;
4.8; 77.8; 100; 100; 25;
100; 2.9; 100; 100; 90.9;
26.1; 100; 60; 100; 89.3;
75; 50; 100; 100; 71.4;
20; 100; 100; 100; 100;
100; 3.8; 0; 100; 50;
100; 100; 100; 100; 93.3;
83.3; 75; 100; 100; 58.3;
93.3; 100; 80; 100; 64.7;
64.3; 33.3; 100; 100; 30;
100; 100; 100; 100; 81.2;
0; 78.6; 18.7; 100; 88.9;
100; 28.6; 100; 100; 55.6;
42.9; 100; 100; 100; 100;
100; 11.1; 0; 100; 82.6;
11.1; 100; 100; 100; 66.7;
100; 0; 0; 100; 81;
100; 100; 100; 100; 85;
100; 31.6; 100; 100; 69.2;
50; 100; 100; 100; 65.2;
100; 79.5; 100; 100; 100;
14.3; 57.1; 100; 100; 91.7;
100; 100; 100; 100; 92.3;
50; 81.3; 0; 100; 62.5;
100; 100; 58.3; 100; 64.7;
2.7; 100; 100; 100; 85.7;
100; 58.3; 100; 100; 18.2;
5.9; 53.8; 66.7; 100; 78.4;
100; 57.7; 66.7; 100; 57.9;
15.4; 100; 100; 100; 85;
100; 79.2; 25; 100; 25;
4.8; 100; 100; 100; 28.2;
100; 80; 100; 100; 56.5;
4.3; 90.9; 12.5; 100; 75;
100; 100; 13.3; 100; 31.2;
1.2; 10; 100; 100; 54.5;
100; 100; 100; 100; 100;
100; 7.7; 100; 100; 41.7;
0; 100; 100; 100; 37.5;
100; 100; 100; 100; 0;
4.3; 31.6; 100; 100; 54.5;
100; 93.8; 30; 100; 50;
23.1; 5.9; 100; 100; 36;
40; 57.7; 100; 100; 53.3;
100; 100; 8.3; 100; 33.3;
9.5; 92.9; 100; 100; 29.4;
75; 100; 100; 100; 36;
94.1; 50; 0; 100; 45;
100; 100; 69.2; 100; 85;
75; 11.1; 100; 100; 85;
3.6; 100; 100; 100; 50;
100; 9.1; 60; 100; 87.5;
9.5; 100; 57.1; 100; 62.5;
89.5; 11.1; 100; 100; 87.5;
8.3; 100; 100; 100; 62.5;
100; 100; 100; 100; 57.9;
51.7; 100; 100; 100; 50;
100; 100; 50; 100; 75;
8.3; 29.4; 100; 100; 43.5;
50; 100; 100; 100; 78.6;
100; 80; 100; 100; 36.4;
0; 27.8; 100; 100; 59.4;
100; 100; 16.7; 100; 33.3;
30.8; 4.7; 100; 100; 62.5;
33.3; 100; 77.8; 100; 100;
100; 0; 66.7; 100; 93.3;
100; 100; 50; 100; 65;
75; 20; 100; 100; 60.9;
52.2; 100; 100; 100; 78.9;
50; 22.2; 100; 100; 55;
0; 100; 100; 100; 56.3;
100; 0; 100; 100; 66.7;
11.1; 71.4; 100; 100; 50;
