16.7; 54.5; 100; 100; 87.5;
50; 100; 100; 100; 85.7;
0; 50; 100; 100; 69.2;
9.1; 44.4; 100; 100; 60;
23.5; 37.5; 100; 100; 66.7;
10.5; 13.6; 100; 100; 83.3;
50; 16.7; 100; 100; 82.6;
5.3; 100; 100; 100; 79.2;
30.8; 77.8; 100; 100; 91.7;
25; 54.5; 100; 100; 66.7;
100; 44.4; 100; 100; 83.3;
0; 57.1; 100; 100; 100;
80; 31.2; 100; 100; 63.6;
0; 44.4; 100; 100; 75;
28.6; 12.5; 100; 100; 79.2;
11.8; 37.5; 100; 100; 72.7;
78.6; 42.9; 100; 100; 87.5;
87.5; 85.7; 100; 100; 87.5;
100; 50; 100; 100; 62.5;
0; 14.3; 100; 100; 86.7;
0; 42.9; 100; 100; 100;
10; 50; 100; 100; 63.6;
0; 0; 100; 100; 81.3;
5.9; 0; 100; 100; 80;
14.3; 6.7; 100; 100; 86.7;
5.9; 16.7; 100; 100; 87.5;
11.1; 25; 100; 100; 50;
25; 0; 100; 100; 65;
0; 20; 100; 100; 10;
0; 16.7; 100; 100; 12.5;
6.3; 14.3; 100; 100; 11.8;
7.1; 14.3; 100; 100; 7.7;
5.9; 14.3; 100; 100; 15.8;
5.9; 16.7; 100; 100; 27.3;
5.9; 12.5; 100; 100; 14.3;
5.9; 25; 100; 100; 38.1;
0; 20; 100; 100; 14.3;
11.1; 22.2; 100; 100; 12.5;
6.7; 16.7; 100; 100; 11.8;
12.5; 0; 100; 100; 11.1;
11.1; 14.3; 100; 100; 21.1;
11.1; 14.3; 100; 100; 36.8;
4.8; 0; 100; 100; 17.6;
13.3; 14.3; 100; 100; 35.3;
6.7; 0; 100; 100; 16.7;
8.3; 0; 100; 100; 13.3;
7.7; 16.7; 100; 100; 10;
8.3; 0; 100; 100; 0;
5.9; 0; 75; 100; 7.1;
0; 14.3; 100; 100; 17.6;
5.9; 14.3; 75; 100; 15.4;
11.1; 16.7; 100; 100; 11.1;
11.1; 16.7; 75; 100; 11.8;
12.5; 28.6; 40; 100; 14.3;
5.9; 0; 28.6; 100; 16.7;
0; 33.3; 25; 100; 12.5;
6.3; 25; 14.3; 100; 25;
7.1; 16.7; 20; 100; 37.5;
15.4; 14.3; 0; 100; 11.8;
0; 0; 50; 100; 11.8;
11.1; 0; 40; 100; 12.5;
5.9; 12.5; 20; 100; 11.8;
5.9; 0; 0; 100; 16.7;
0; 25; 40; 100; 16.7;
12.5; 14.3; 50; 100; 9.1;
4.3; 25; 40; 100; 20;
10; 14.3; 0; 100; 6.7;
11.8; 14.3; 0; 100; 14.3;
17.6; 14.3; 25; 100; 27.8;
13.3; 20; 37.5; 100; 16.7;
14.3; 14.3; 33.3; 100; 21.4;
0; 16.7; 40; 100; 11.8;
11.1; 12.5; 0; 100; 38.9;
9.1; 16.7; 25; 100; 11.8;
5.9; 16.7; 14.3; 100; 16.7;
0; 14.3; 20; 100; 11.8;
20; 22.2; 0; 100; 20;
7.1; 14.3; 0; 100; 12.5;
13.3; 0; 25; 100; 10;
0; 16.7; 40; 100; 16.7;
7.4; 16.7; 25; 100; 0;
6.2; 9.1; 25; 100; 17.6;
4.2; 16.7; 33.3; 100; 27.8;
5.6; 25; 33.3; 100; 7.1;
13.3; 16.7; 25; 100; 25;
0; 25; 25; 100; 57.9;
6.3; 16.7; 33.3; 100; 15.8;
5.9; 20; 25; 100; 6.7;
14.3; 16.7; 33.3; 100; 14.3;
3.4; 16.7; 0; 100; 20;
6.3; 10; 40; 100; 25;
20; 16.7; 25; 100; 10;
11.8; 16.7; 0; 100; 11.8;
15.4; 14.3; 25; 100; 26.3;
6.2; 0; 0; 100; 36.4;
4.8; 14.3; 20; 100; 25;
0; 37.5; 33.3; 100; 7.7;
15.4; 14.3; 0; 100; 14.3;
