50; 40; 100; 100; 91.7;
100; 100; 100; 100; 79.2;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 83.3;
100; 85.7; 100; 100; 87.5;
90; 100; 100; 100; 83.3;
100; 100; 100; 100; 83.3;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 100;
100; 88.9; 100; 100; 90.9;
100; 100; 100; 100; 90.9;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 91.7;
100; 100; 100; 100; 76.9;
100; 100; 100; 100; 85.7;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 84.6;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 76.9;
100; 100; 100; 100; 90.9;
100; 100; 100; 100; 83.3;
100; 100; 100; 100; 84;
100; 100; 100; 100; 80;
100; 100; 100; 100; 85;
100; 100; 100; 100; 91.7;
100; 100; 100; 100; 82.1;
100; 100; 100; 100; 83.3;
100; 100; 100; 100; 83.3;
100; 100; 100; 100; 86.7;
100; 57.1; 100; 100; 84.6;
100; 14.3; 100; 100; 81.2;
100; 16.7; 100; 100; 41.2;
100; 12.5; 100; 100; 83.3;
100; 0; 100; 100; 87.5;
100; 28.6; 100; 100; 84.2;
100; 28.6; 100; 100; 100;
100; 14.3; 100; 100; 83.3;
81.8; 12.5; 100; 100; 81.3;
62.5; 0; 100; 100; 90.9;
4.3; 0; 100; 100; 87.5;
9.1; 25; 100; 100; 91.3;
12.5; 20; 100; 75; 81.3;
12.5; 22.2; 100; 100; 75;
8.3; 14.3; 100; 100; 86.7;
9.1; 28.6; 100; 100; 82.4;
13.3; 14.3; 100; 100; 81.8;
5.6; 14.3; 100; 100; 91.7;
5.6; 0; 100; 100; 88.2;
8.3; 25; 100; 100; 81.3;
5.9; 16.7; 100; 100; 81.3;
6.7; 25; 100; 100; 90.9;
7.1; 11.1; 100; 100; 83.3;
0; 25; 100; 100; 87.5;
17.6; 16.7; 100; 100; 87.5;
14.3; 14.3; 100; 100; 93.3;
0; 14.3; 100; 100; 91.7;
5.6; 16.7; 100; 100; 82.4;
3.8; 0; 100; 100; 82.4;
9.1; 20; 100; 97; 84.6;
4.5; 6.3; 100; 100; 87;
7.1; 0; 100; 100; 87.5;
0; 37.5; 100; 100; 84.2;
9.1; 12.5; 100; 100; 85;
0; 33.3; 100; 100; 91.7;
7.1; 12.5; 100; 100; 91.7;
8.3; 14.3; 100; 100; 89.7;
4.3; 0; 100; 100; 85;
100; 15.4; 100; 93.8; 83.3;
4.3; 14.3; 100; 100; 83.3;
11.8; 25; 100; 100; 62.5;
10; 25; 100; 100; 46.2;
0; 25; 100; 100; 93.3;
5.6; 12.5; 100; 88.2; 87.5;
14.3; 12.5; 100; 100; 87.5;
16.7; 0; 100; 100; 86.7;
6.7; 16.7; 100; 100; 83.3;
0; 0; 100; 100; 87.5;
7.7; 0; 100; 100; 80;
12.5; 22.2; 100; 100; 89.5;
7.1; 25; 100; 100; 85;
12.5; 11.1; 100; 100; 85;
0; 8.3; 100; 100; 80;
8.3; 0; 100; 100; 72.7;
6.2; 16.7; 100; 100; 64.7;
6.3; 0; 100; 100; 66.7;
13.3; 14.3; 100; 100; 25;
7.1; 20; 100; 100; 40;
15.8; 22.2; 100; 100; 40;
15; 28.6; 100; 100; 23.1;
6.3; 14.3; 100; 100; 37.5;
8; 0; 100; 100; 35.7;
6.7; 16.7; 100; 100; 40;
0; 16.7; 100; 100; 33.3;
4.8; 14.3; 100; 100; 36.4;
0; 16.7; 100; 100; 35.7;
13.3; 16.7; 100; 100; 38.9;
0; 22.2; 100; 100; 22.2;
0; 12.5; 100; 100; 10;
5.3; 14.3; 100; 100; 11.8;
5.6; 0; 100; 100; 28.6;
9.1; 14.3; 100; 100; 54.5;
1.1; 58.3; 100; 100; 6.7;
