40; 8.3; 66.7; 100; 100;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 75;
100; 100; 100; 100; 100;
100; 100; 100; 100; 100;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 100;
100; 100; 100; 100; 84;
100; 100; 100; 100; 91.7;
100; 100; 100; 100; 100;
100; 100; 100; 100; 100;
100; 100; 100; 100; 100;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 91.7;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 100;
100; 0; 100; 100; 87.5;
100; 100; 100; 100; 100;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 76.9;
100; 100; 100; 100; 100;
100; 100; 100; 100; 100;
100; 100; 100; 100; 100;
100; 100; 100; 100; 76.9;
100; 100; 100; 100; 87.5;
100; 100; 100; 100; 100;
100; 100; 100; 100; 100;
100; 100; 100; 100; 82.6;
100; 100; 100; 100; 75;
100; 100; 100; 100; 100;
100; 100; 100; 100; 85.7;
100; 100; 100; 100; 88.9;
100; 100; 100; 100; 85.7;
100; 100; 100; 100; 100;
100; 0; 100; 100; 87.5;
100; 50; 100; 100; 100;
100; 27.3; 100; 100; 100;
100; 50; 100; 100; 83.3;
100; 25; 100; 100; 100;
100; 33.3; 100; 100; 88.9;
100; 16.7; 100; 100; 85;
100; 10; 100; 100; 84.6;
100; 14.3; 100; 100; 80;
100; 14.3; 100; 100; 87.5;
100; 12.5; 100; 100; 87.5;
100; 16.7; 100; 100; 100;
100; 14.3; 100; 100; 89.5;
83.3; 16.7; 100; 100; 85.7;
100; 14.3; 100; 100; 81.3;
60; 25; 100; 100; 91.7;
0; 25; 100; 100; 100;
1.2; 6.7; 100; 100; 100;
5.4; 16.7; 100; 100; 100;
0; 28.6; 100; 100; 100;
11.1; 25; 100; 100; 100;
13.3; 0; 100; 100; 100;
10.7; 14.3; 100; 100; 100;
7.7; 33.3; 100; 100; 100;
7.1; 16.7; 100; 100; 100;
0; 20; 100; 100; 100;
0; 0; 100; 100; 82.6;
0; 0; 100; 100; 91.7;
11.8; 14.3; 100; 100; 87.5;
0; 25; 100; 100; 82.1;
7.1; 22.2; 100; 100; 93.7;
9.1; 0; 100; 100; 66.7;
33.3; 16.7; 100; 100; 100;
12.5; 0; 100; 100; 82.4;
14.3; 14.3; 100; 100; 100;
5.6; 30; 100; 100; 87.5;
0; 0; 100; 100; 100;
25; 0; 100; 100; 100;
0; 33.3; 100; 100; 100;
0; 33.3; 100; 100; 100;
12.5; 0; 100; 100; 91.7;
50; 0; 100; 100; 84.6;
33.3; 11.1; 100; 100; 100;
7.7; 22.2; 100; 100; 100;
14.3; 50; 100; 100; 81.3;
11.1; 0; 100; 100; 100;
6.3; 20; 100; 100; 87.5;
0; 0; 100; 100; 100;
20; 0; 100; 100; 100;
14.3; 12.5; 100; 100; 91.7;
0; 0; 100; 100; 87.5;
15.4; 20; 100; 100; 100;
9.1; 27.3; 100; 100; 95.8;
0; 0; 100; 100; 87.5;
5.6; 22.2; 100; 100; 100;
8.3; 40; 100; 100; 100;
9.1; 50; 100; 100; 100;
14.3; 0; 100; 100; 100;
0; 14.3; 100; 100; 100;
20; 12.5; 100; 100; 100;
25; 20; 100; 100; 100;
11.1; 14.3; 100; 100; 100;
7.1; 0; 100; 100; 87;
0; 0; 100; 100; 87.5;
9.1; 25; 100; 100; 100;
5; 27.3; 0; 100; 87.5;
16.7; 16.7; 100; 100; 85.7;
0; 0; 100; 100; 100;
10; 0; 100; 100; 100;
0; 12.5; 100; 100; 100;
0; 25; 100; 100; 82.4;
0; 0; 66.7; 100; 87.5;
14.3; 20; 66.7; 100; 100;
20; 0; 100; 100; 87.5;
14.3; 25; 50; 100; 91.7;
7.7; 18.2; 0; 100; 75;
7.1; 25; 100; 100; 100;
28.6; 66.7; 0; 100; 86.7;
9.1; 50; 0; 100; 60;
50; 0; 100; 100; 77.8;
0; 25; 0; 100; 75;
16.7; 25; 40; 100; 80;
20; 22.2; 100; 100; 66.7;
12.5; 25; 0; 100; 66.7;
33.3; 25; 60; 100; 50;
25; 33.3; 0; 100; 75;
25; 0; 0; 100; 0;
12.5; 33.3; 0; 100; 33.3;
0; 16.7; 33.3; 100; 75;
12.5; 16.7; 33.3; 100; 37.5;
14.3; 8.3; 50; 100; 66.7;
0; 50; 0; 100; 41.7;
15.4; 9.1; 50; 100; 30;
33.3; 50; 100; 100; 40;
0; 18.2; 25; 100; 25;
