4.8; 14.3; 50; 100; 75;
27.3; 42.9; 100; 100; 85.7;
30.8; 100; 100; 100; 81.3;
52.9; 87.5; 100; 100; 96.4;
0; 40; 100; 100; 81.3;
100; 75; 100; 100; 90.9;
50; 42.9; 100; 100; 83.3;
57.1; 44.4; 100; 100; 100;
50; 100; 100; 100; 100;
66.7; 85.7; 100; 100; 100;
100; 33.3; 100; 100; 100;
100; 66.7; 100; 100; 100;
20; 16.7; 100; 100; 100;
25; 33.3; 100; 100; 100;
33.3; 55.6; 100; 100; 84.6;
100; 84.6; 100; 100; 100;
0; 100; 100; 100; 83.3;
50; 63.6; 100; 100; 93.7;
90.9; 100; 0; 100; 87.5;
62.5; 60; 100; 100; 81.3;
62.5; 66.7; 100; 100; 100;
22.2; 85.7; 100; 100; 87.5;
70; 66.7; 100; 100; 87.5;
50; 100; 100; 100; 100;
87.5; 77.8; 100; 100; 100;
7.7; 33.3; 100; 100; 100;
0; 100; 100; 100; 87.5;
80; 0; 100; 100; 85;
20; 100; 100; 100; 100;
100; 0; 100; 100; 100;
10; 33.3; 100; 100; 100;
100; 100; 100; 100; 100;
100; 66.7; 100; 100; 85.7;
0; 28.6; 100; 100; 87.5;
50; 30; 100; 100; 91.4;
100; 70; 100; 100; 90.9;
33.3; 33.3; 100; 100; 100;
100; 50; 100; 100; 89.3;
61.5; 60; 100; 100; 91.7;
100; 40; 100; 100; 90;
33.3; 100; 100; 100; 88.2;
20; 25; 100; 100; 83.3;
0; 100; 100; 100; 100;
100; 33.3; 100; 100; 100;
88.9; 37.5; 100; 100; 100;
23.1; 66.7; 100; 100; 100;
57.1; 83.3; 100; 100; 100;
100; 100; 100; 100; 100;
25; 100; 100; 100; 100;
0; 100; 100; 100; 91.7;
0; 66.7; 100; 100; 87.5;
66.7; 100; 100; 100; 100;
25; 100; 100; 100; 100;
100; 30; 0; 100; 100;
28.6; 100; 100; 100; 93.7;
100; 33.3; 100; 100; 100;
28.6; 40; 100; 100; 100;
33.3; 83.3; 100; 100; 91.7;
62.5; 0; 100; 100; 87.5;
33.3; 14.3; 100; 100; 88.6;
9.1; 40; 100; 100; 100;
50; 80; 100; 100; 91.7;
100; 57.1; 100; 100; 85.7;
100; 50; 100; 100; 83.3;
28.6; 66.7; 100; 100; 84.6;
25; 42.9; 100; 100; 100;
0; 60; 100; 100; 85.7;
20; 100; 100; 100; 91.7;
16.7; 100; 100; 100; 87.5;
100; 50; 100; 100; 91.7;
100; 11.1; 100; 100; 100;
29.4; 100; 100; 100; 100;
8.7; 50; 100; 100; 81.8;
16.7; 75; 100; 100; 80.6;
66.7; 100; 100; 100; 87.5;
7.1; 12.5; 100; 100; 100;
50; 57.1; 100; 100; 80;
26.7; 42.9; 100; 100; 77.8;
25; 12.5; 100; 100; 83.3;
85.7; 85.7; 100; 100; 90.9;
10; 71.4; 100; 100; 83.3;
83.3; 66.7; 100; 100; 81;
6.7; 33.3; 0; 100; 93.3;
6.3; 14.3; 100; 100; 100;
10; 25; 100; 100; 90.9;
5.9; 27.3; 100; 100; 87.5;
0; 37.5; 100; 100; 100;
0; 50; 100; 100; 100;
0; 11.1; 100; 100; 100;
16.7; 20; 100; 100; 91.7;
14.3; 14.3; 100; 100; 88.2;
0; 22.2; 100; 100; 87;
0; 0; 100; 100; 100;
20; 40; 100; 100; 100;
8.3; 50; 100; 100; 91.7;
16.7; 50; 100; 100; 83.3;
14.3; 0; 100; 100; 83.3;
0; 25; 100; 100; 87.5;
6.7; 12.5; 100; 100; 81.2;
16.7; 25; 100; 100; 91.7;
5.3; 16.7; 100; 100; 86.7;
0; 16.7; 100; 100; 91.7;
6.7; 20; 100; 100; 56.3;
14.3; 0; 100; 100; 83.3;
40; 0; 100; 100; 100;
0; 0; 100; 100; 100;
0; 6.9; 100; 100; 100;
33.3; 33.3; 100; 100; 100;
8.3; 25; 66.7; 100; 100;
33.3; 50; 66.7; 100; 100;
33.3; 50; 50; 100; 81.3;
11.1; 50; 25; 100; 87.5;
12.5; 14.3; 0; 100; 50;
16.7; 16.7; 20; 100; 73.3;
10; 0; 50; 100; 62.5;
0; 14.3; 33.3; 100; 61.5;
5.6; 14.3; 0; 100; 62.5;
0; 16.7; 25; 100; 62.5;
2.1; 0; 0; 100; 33.3;
6.7; 0; 40; 100; 41.2;
7.7; 0; 20; 100; 25;
5.9; 0; 25; 100; 33.3;
14.3; 16.7; 25; 100; 33.3;
7.1; 0; 50; 100; 66.7;
0; 0; 0; 100; 53.8;
0; 50; 50; 100; 75;
16.7; 0; 0; 100; 36.4;
