3.6; 0; 33.3; 100; 20;
10.5; 100; 100; 100; 0;
80; 55; 50; 100; 40;
100; 76.5; 60; 100; 30.8;
25; 100; 28.6; 100; 8.7;
100; 22.2; 100; 100; 60.9;
100; 84.6; 100; 100; 71.4;
12.5; 16.7; 0; 100; 75;
26.7; 95.7; 27.8; 100; 62.5;
100; 16.7; 10; 100; 77.8;
76.9; 11.1; 100; 100; 40.9;
30.8; 100; 100; 100; 20;
100; 28.6; 0; 100; 6.7;
100; 100; 100; 100; 85.7;
85.7; 62.5; 33.3; 100; 58.3;
29.4; 9.5; 100; 100; 80;
80; 100; 100; 100; 100;
61.5; 62.5; 28.6; 100; 91.7;
100; 100; 100; 100; 54.5;
100; 5.6; 100; 100; 50;
27.3; 100; 50; 100; 91.7;
0; 33.3; 100; 100; 72.7;
78.6; 92.3; 66.7; 100; 75;
50; 78.3; 100; 100; 66.7;
83.3; 63.6; 50; 100; 83.3;
0; 100; 100; 100; 31.2;
83; 100; 100; 100; 56.3;
50; 11.1; 80; 100; 80;
0; 100; 100; 100; 57.1;
100; 100; 100; 100; 92.3;
22.2; 0; 100; 100; 100;
16.7; 100; 100; 100; 88.9;
100; 50; 14.3; 100; 43.7;
18.2; 42.9; 100; 100; 0;
100; 100; 100; 100; 66.7;
52.4; 16.7; 0; 100; 66.7;
100; 100; 62.5; 100; 50;
50; 27.3; 100; 100; 40;
14.3; 100; 100; 100; 60;
100; 100; 50; 100; 25;
75; 66.7; 100; 100; 25;
50; 0; 100; 100; 73.7;
50; 100; 50; 100; 53.8;
41.7; 100; 14.3; 100; 35;
77.4; 55.6; 100; 100; 20;
12.5; 45.5; 100; 100; 85;
56.2; 100; 66.7; 100; 0;
42.1; 79.3; 54.5; 100; 48.5;
45.5; 27.6; 100; 100; 6.5;
100; 100; 0; 100; 60;
75; 11.1; 100; 100; 55.6;
50; 25; 66.7; 100; 40;
14.3; 100; 100; 100; 26.7;
100; 20; 10; 100; 76.9;
0; 100; 100; 100; 50;
100; 17.6; 16.7; 100; 0;
9.1; 37.5; 100; 100; 16.7;
40; 100; 100; 100; 29.6;
100; 75; 0; 100; 25;
0; 64.7; 100; 100; 75;
83.3; 100; 9.1; 100; 60;
71.4; 83.3; 100; 100; 50;
100; 66.7; 100; 100; 45.5;
14.8; 2.7; 100; 100; 75;
4.5; 100; 100; 100; 40;
100; 100; 100; 100; 66.7;
0; 37.5; 100; 100; 100;
100; 100; 75; 100; 50;
33.3; 12.5; 100; 100; 62.5;
57.1; 35; 66.7; 100; 50;
33.3; 100; 100; 100; 25;
100; 12.5; 100; 100; 16.7;
80; 100; 40; 100; 59.1;
85.7; 0; 66.7; 100; 50;
14.3; 82.4; 100; 100; 82.4;
80; 16.7; 50; 100; 100;
0; 100; 66.7; 100; 85.7;
100; 100; 100; 100; 100;
44.4; 100; 100; 100; 85.7;
100; 11.1; 100; 100; 100;
100; 80; 100; 100; 85.7;
7.7; 37.5; 100; 100; 100;
92.3; 6.7; 100; 100; 65;
50; 100; 100; 100; 66.7;
23.5; 30.8; 85.7; 100; 64.3;
78.6; 7.1; 33.3; 100; 33.3;
10; 36.4; 100; 100; 75;
100; 100; 57.1; 100; 44.4;
6.2; 57.1; 66.7; 100; 25;
100; 100; 25; 100; 28.6;
14.3; 4; 100; 100; 90.9;
30.8; 100; 100; 100; 91.7;
100; 0; 60; 100; 73.3;
0; 84.6; 100; 100; 66.7;
100; 100; 25; 100; 42.9;
0; 0; 100; 100; 100;
50; 83.3; 100; 100; 100;
100; 29.6; 100; 100; 38.5;
52; 36.4; 50; 100; 84.6;
0; 62.5; 100; 100; 12.5;
