0;roundrobin;SMA;1.287147601;406;0.453;.453;0.0423559013427496;pc1
1;roundrobin;SMA;1.507248110;198;0.709;1.162;0.0260920139484302;pc2
2;roundrobin;ssa;1.512163015;115;0.087;1.249;0.0189752485931269;pc3
3;roundrobin;SMA;1.499435759;27;0.084;1.333;0.0044156703260322;pc5
4;roundrobin;SMA;1.961691713;346;0.262;1.595;0.0427559244477954;pc1
5;roundrobin;SMA;1.528951174;29;1.737;3.332;0.0044156703260322;pc2
6;roundrobin;ssa;1.735276455;488;0.738;4.070;0.0468428353029938;pc3
7;roundrobin;ssa;1.848975739;332;0.324;4.394;0.0377148729094167;pc5
8;roundrobin;ssa;1.578085079;583;0.574;4.968;0.0657184273159393;pc1
9;roundrobin;SMA;1.582487637;211;0.088;5.056;0.0262853423085934;pc2
10;roundrobin;ssa;1.614646129;263;0.834;5.890;0.0351769567303275;pc3
11;roundrobin;seadec;1.494348799;132;0.457;6.347;0.0194549251238626;pc5
12;roundrobin;seadec;1.301479528;150;0.743;7.090;0.0196202016385114;pc1
13;roundrobin;ssa;1.782230346;343;2.654;9.744;0.0377148729094167;pc2
14;roundrobin;ssa;1.590732022;549;0.633;10.377;0.0639327156526897;pc3
15;roundrobin;seadec;1.503954231;74;0.621;10.998;0.00929623085818988;pc5
16;roundrobin;seadec;1.289376634;89;1.126;12.124;0.0240361194750053;pc1
18;roundrobin;seadec;1.320720894;157;0.202;12.719;0.0200366493973128;pc3
17;roundrobin;ssa;1.763331803;586;0.393;12.517;0.0658004472335592;pc2
19;roundrobin;ssa;2.968690802;335;0.353;13.072;0.0377148729094167;pc5
20;roundrobin;ssa;1.547983382;523;1.419;14.491;0.0482841409439691;pc1
22;roundrobin;ssa;1.671313143;597;0.176;15.052;0.0658004472335592;pc3
21;roundrobin;ssa;1.909008976;421;0.385;14.876;0.0450325086617828;pc2
24;roundrobin;ssa;1.689567726;255;0.064;15.456;0.034465109395276;pc1
25;roundrobin;SMA;1.628302929;214;0.036;15.492;0.0262853423085934;pc2
23;roundrobin;SMA;1.786735117;215;0.34;15.392;0.0262853423085934;pc5
26;roundrobin;seadec;1.384155564;148;0.347;15.839;0.0196202016385114;pc3
27;roundrobin;ssa;1.836542295;441;2.375;18.214;0.0464705153781347;pc5
28;roundrobin;ssa;1.736736481;499;0.704;18.918;0.0472776063296307;pc1
29;roundrobin;SMA;1.483695922;418;0.598;19.516;0.0423559013427496;pc2
31;roundrobin;seadec;1.495529687;85;0.022;20.399;0.0240361194750053;pc5
30;roundrobin;ssa;1.718309646;343;0.861;20.377;0.0377148729094167;pc3
32;roundrobin;ssa;1.735976917;272;0.194;20.593;0.0351994025147571;pc1
