0;random;SMA;.712702172;406;0.076;.076;0.0423559013427496
1;random;ssa;1.078586503;435;0.118;.194;0.0450325086617828
2;random;ssa;1.055887860;280;0.015;.209;0.0351994025147571
6;random;SMA;.866230259;351;0.123;.679;0.0427559244477954
9;random;SMA;.835046249;231;0.015;.844;0.0294444332989678
8;random;ssa;.962014059;245;0.096;.829;0.034465109395276
4;random;seadec;1.754499821;137;0.044;.267;0.0196202016385114
3;random;ssa;2.110846596;528;0.014;.223;0.0656320663227048
5;random;SMA;2.969455534;173;0.289;.556;0.0303277073168743
7;random;SMA;2.741363669;11;0.054;.733;0.00312822529954525
