0;roundrobin;SMA;0:01.29 ;406;0.755;.755;0.0423559013427496
1;roundrobin;SMA;0:01.48 ;198;1.182;1.937;0.0260920139484302
2;roundrobin;ssa;0:01.48 ;115;0.146;2.083;0.0189752485931269
3;roundrobin;SMA;0:01.48 ;27;0.14;2.223;0.0044156703260322
4;roundrobin;SMA;0:01.29 ;346;0.436;2.659;0.0427559244477954
5;roundrobin;SMA;0:01.47 ;29;2.895;5.554;0.0044156703260322
6;roundrobin;ssa;0:01.59 ;488;1.23;6.784;0.0468428353029938
7;roundrobin;ssa;0:01.90 ;332;0.54;7.324;0.0377148729094167
8;roundrobin;ssa;0:01.47 ;583;0.957;8.281;0.0657184273159393
10;roundrobin;ssa;0:01.51 ;263;1.391;9.819;0.0351769567303275
11;roundrobin;seadec;0:01.51 ;132;0.762;10.581;0.0194549251238626
12;roundrobin;seadec;0:01.25 ;150;1.238;11.819;0.0196202016385114
13;roundrobin;ssa;0:01.92 ;343;4.424;16.243;0.0377148729094167
14;roundrobin;ssa;0:01.50 ;549;1.055;17.298;0.0639327156526897
15;roundrobin;seadec;0:01.50 ;74;1.035;18.333;0.00929623085818988
16;roundrobin;seadec;0:01.26 ;89;1.876;20.209;0.0240361194750053
18;roundrobin;seadec;0:01.27 ;157;0.337;21.201;0.0200366493973128
17;roundrobin;ssa;0:01.71 ;586;0.655;20.864;0.0658004472335592
19;roundrobin;ssa;0:01.76 ;335;0.588;21.789;0.0377148729094167
20;roundrobin;ssa;0:01.46 ;523;2.365;24.154;0.0482841409439691
21;roundrobin;ssa;0:01.79 ;421;0.642;24.796;0.0450325086617828
22;roundrobin;ssa;0:02.16 ;597;0.294;25.090;0.0658004472335592
24;roundrobin;ssa;0:01.76 ;255;0.106;25.762;0.034465109395276
23;roundrobin;SMA;0:01.76 ;215;0.566;25.656;0.0262853423085934
25;roundrobin;SMA;0:01.50 ;214;0.059;25.821;0.0262853423085934
26;roundrobin;seadec;0:01.32 ;148;0.579;26.400;0.0196202016385114
27;roundrobin;ssa;0:01.79 ;441;3.959;30.359;0.0464705153781347
28;roundrobin;ssa;0:01.61 ;499;1.173;31.532;0.0472776063296307
29;roundrobin;SMA;0:01.49 ;418;0.997;32.529;0.0423559013427496
30;roundrobin;ssa;0:01.51 ;343;1.435;33.964;0.0377148729094167
31;roundrobin;seadec;0:01.52 ;85;0.037;34.001;0.0240361194750053
32;roundrobin;ssa;0:01.57 ;272;0.324;34.325;0.0351994025147571
34;roundrobin;seadec;0:01.25 ;161;0.204;35.849;0.0200366493973128
33;roundrobin;ssa;0:01.73 ;556;1.32;35.645;0.0650104625049824
36;roundrobin;SMA;0:01.24 ;366;0.302;37.174;0.0400802183599336
35;roundrobin;ssa;0:01.83 ;497;1.023;36.872;0.0472776063296307
37;roundrobin;seadec;0:01.48 ;66;0.725;37.899;0.00929623085818988
38;roundrobin;SMA;0:01.26 ;235;0.752;38.651;0.0294444332989678
39;roundrobin;ssa;0:01.71 ;557;0.235;38.886;0.0650104625049824
40;roundrobin;ssa;0:01.51 ;242;1.08;39.966;0.034465109395276
41;roundrobin;ssa;0:01.73 ;331;1.028;40.994;0.0377148729094167
42;roundrobin;ssa;0:02.42 ;502;1.292;42.286;0.0472776063296307
43;roundrobin;ssa;0:01.68 ;519;1.253;43.539;0.0482841409439691
44;roundrobin;seadec;0:01.23 ;78;0.555;44.094;0.0240361194750053
45;roundrobin;SMA;0:01.47 ;177;0.301;44.395;0.0303277073168743
46;roundrobin;SMA;0:01.25 ;217;1.293;45.688;0.0262853423085934
47;roundrobin;ssa;0:01.68 ;120;0.995;46.683;0.0189752485931269
48;roundrobin;ssa;0:01.49 ;583;0.514;47.197;0.0657184273159393
49;roundrobin;ssa;0:01.78 ;442;2.008;49.205;0.0464705153781347
50;roundrobin;SMA;0:01.46 ;211;0.422;49.627;0.0262853423085934
51;roundrobin;SMA;0:01.52 ;35;2.179;51.806;0.00572928357269349
52;roundrobin;ssa;0:01.48 ;570;3.218;55.024;0.0650104625049824
53;roundrobin;SMA;0:01.49 ;374;0.558;55.582;0.0400802183599336
54;roundrobin;SMA;0:01.26 ;38;0.595;56.177;0.00572928357269349
55;roundrobin;SMA;0:01.51 ;213;0.977;57.154;0.0262853423085934
56;roundrobin;ssa;0:01.57 ;454;0.21;57.364;0.0462637861154206
57;roundrobin;seadec;0:01.48 ;145;0.309;57.673;0.0196202016385114
58;roundrobin;SMA;0:01.26 ;16;1.106;58.779;0.0044156703260322
60;roundrobin;SMA;0:01.28 ;14;0.09;59.643;0.00312822529954525
59;roundrobin;seadec;0:01.49 ;153;0.774;59.553;0.0200366493973128
61;roundrobin;ssa;0:01.82 ;499;1.108;60.751;0.0472776063296307
62;roundrobin;ssa;0:01.77 ;447;0.247;60.998;0.0464705153781347
63;roundrobin;SMA;0:01.53 ;395;1.572;62.570;0.0386866425310276
64;roundrobin;ssa;0:01.51 ;593;4.833;67.403;0.0658004472335592
65;roundrobin;ssa;0:01.72 ;253;0.431;67.834;0.034465109395276
66;roundrobin;ssa;0:01.52 ;325;2.73;70.564;0.0369276456170677
67;roundrobin;ssa;0:01.69 ;524;1.137;71.701;0.0482841409439691
68;roundrobin;ssa;0:01.46 ;518;0.813;72.514;0.0482841409439691
69;roundrobin;SMA;0:01.47 ;232;0.837;73.351;0.0294444332989678
70;roundrobin;ssa;0:01.45 ;117;1.785;75.136;0.0189752485931269
71;roundrobin;seadec;0:01.48 ;154;2.312;77.448;0.0200366493973128
72;roundrobin;SMA;0:01.25 ;230;2.91;80.358;0.0294444332989678
73;roundrobin;SMA;0:01.54 ;415;0.286;80.644;0.0423559013427496
74;roundrobin;SMA;0:01.24 ;42;0.389;81.033;0.00572928357269349
75;roundrobin;SMA;0:01.51 ;202;0.052;81.085;0.0260920139484302
76;roundrobin;SMA;0:01.23 ;198;0.352;81.437;0.0260920139484302
