3;random;SMA;.839229875;23;0.007;.111;0.0044156703260322
0;random;SMA;1.034392226;406;0.038;.038;0.0423559013427496
7;random;ssa;1.071422018;571;0.027;.366;0.0657184273159393
1;random;ssa;1.849660233;423;0.059;.097;0.0450325086617828
2;random;ssa;1.804520402;560;0.007;.104;0.0650104625049824
4;random;ssa;1.724819669;581;0.022;.133;0.0657184273159393
9;random;SMA;1.651697202;346;0.007;.421;0.0427559244477954
15;random;ssa;1.113673634;260;0.052;.917;0.0351769567303275
16;random;ssa;1.087830780;566;0.094;1.011;0.0650104625049824
18;random;ssa;2.038214542;570;0.017;1.061;0.0650104625049824
17;random;ssa;2.160896827;495;0.033;1.044;0.0468428353029938
19;random;ssa;2.148110550;464;0.029;1.090;0.0462637861154206
20;random;ssa;2.052866627;115;0.118;1.208;0.0189752485931269
33;random;seadec;.857836304;57;0.066;1.783;0.00853866866997741
28;random;seadec;1.916606720;48;0.059;1.577;0.00853866866997741
32;random;seadec;1.831164621;61;0.016;1.717;0.00929623085818988
43;random;SMA;.848756633;10;0.063;2.178;0.00312822529954525
23;random;ssa;3.277154973;302;0.028;1.283;0.0360930160445306
29;random;ssa;3.009167693;481;0.05;1.627;0.0468428353029938
41;random;SMA;2.097955526;209;0.051;2.050;0.0260920139484302
50;random;SMA;1.494758709;29;0.021;2.483;0.0044156703260322
35;random;ssa;3.628056367;258;0.051;1.844;0.0351769567303275
44;random;seadec;2.849436128;132;0.028;2.206;0.0194549251238626
55;random;SMA;1.771408076;216;0.049;2.860;0.0262853423085934
59;random;ssa;2.458878630;308;0.039;2.979;0.0360930160445306
54;random;seadec;2.960680419;163;0.03;2.811;0.0200366493973128
62;random;SMA;2.487198677;1;0.012;3.050;0.00312822529954525
71;random;ssa;1.157939338;117;0.116;3.875;0.0189752485931269
70;random;ssa;1.319301034;332;0.089;3.759;0.0377148729094167
58;random;ssa;2.990947355;109;0.055;2.940;0.0189752485931269
74;random;ssa;1.195127101;321;0.019;4.053;0.0369276456170677
61;random;SMA;3.655800136;364;0.055;3.038;0.0400802183599336
69;random;ssa;3.105541680;570;0.042;3.670;0.0650104625049824
84;random;ssa;1.438762624;563;0.114;4.558;0.0650104625049824
77;random;ssa;2.335784082;512;0.078;4.152;0.0482841409439691
85;random;ssa;1.481873098;460;0.04;4.598;0.0462637861154206
86;random;ssa;1.438002518;294;0.079;4.677;0.0354027676498525
67;random;ssa;3.583698950;560;0.057;3.587;0.0650104625049824
91;random;ssa;1.185839794;282;0.022;4.985;0.0351994025147571
73;random;seadec;3.265031091;132;0.014;4.034;0.0194549251238626
90;random;SMA;1.990457426;211;0.052;4.963;0.0262853423085934
93;random;ssa;1.832050578;497;0.013;5.050;0.0472776063296307
87;random;ssa;2.832288325;444;0.062;4.739;0.0464705153781347
83;random;ssa;3.397086612;506;0.003;4.444;0.0472776063296307
88;random;seadec;3.022972156;67;0.067;4.806;0.00929623085818988
94;random;seadec;3.203037445;74;0.034;5.084;0.00929623085818988
97;random;ssa;3.078384296;564;0.011;5.130;0.0650104625049824
5;random;ssa;15.777326481;312;0.145;.278;0.0360930160445306
6;random;ssa;16.110270701;301;0.061;.339;0.0360930160445306
10;random;SMA;17.030152901;198;0.07;.491;0.0260920139484302
11;random;seadec;17.026317836;72;0.038;.529;0.00929623085818988
12;random;SMA;17.337624616;28;0.062;.591;0.0044156703260322
14;random;SMA;18.185257438;21;0.053;.865;0.0044156703260322
25;random;ssa;17.103563690;113;0.003;1.291;0.0189752485931269
22;random;SMA;17.763182303;42;0.015;1.255;0.00572928357269349
24;random;seadec;18.668830110;123;0.005;1.288;0.0194549251238626
26;random;SMA;19.089809444;408;0.029;1.320;0.0423559013427496
37;random;ssa;19.356958422;292;0.036;1.895;0.0354027676498525
27;random;ssa;20.486203600;330;0.198;1.518;0.0369276456170677
31;random;SMA;20.090339228;229;0.002;1.701;0.0294444332989678
42;random;SMA;19.773980592;30;0.065;2.115;0.0044156703260322
38;random;seadec;21.253540938;137;0.038;1.933;0.0196202016385114
34;random;ssa;22.073561574;307;0.01;1.793;0.0360930160445306
48;random;ssa;22.016869161;531;0.026;2.362;0.0656320663227048
49;random;SMA;21.878268332;166;0.1;2.462;0.0303277073168743
47;random;SMA;22.594140596;394;0.05;2.336;0.0386866425310276
63;random;SMA;21.432035446;31;0.079;3.129;0.00572928357269349
51;random;SMA;23.856489621;208;0.109;2.592;0.0260920139484302
53;random;ssa;23.826127891;436;0.028;2.781;0.0464705153781347
57;random;SMA;25.010835740;376;0.015;2.885;0.0385801680617862
13;random;ssa;30.190591153;583;0.221;.812;0.0657184273159393
