3;random;SMA;.980580587;27;0.007;.111;0.0044156703260322;pc5
4;random;SMA;1.022121691;346;0.022;.133;0.0427559244477954;pc5
1;random;SMA;1.705897637;198;0.059;.097;0.0260920139484302;pc3
7;random;ssa;1.394455449;332;0.027;.366;0.0377148729094167;pc2
12;random;seadec;.953200026;150;0.062;.591;0.0196202016385114;pc2
15;random;seadec;1.010125462;74;0.052;.917;0.00929623085818988;pc2
16;random;seadec;.991174332;89;0.094;1.011;0.0240361194750053;pc5
14;random;ssa;1.389321151;549;0.053;.865;0.0639327156526897;pc2
18;random;seadec;1.252452337;157;0.017;1.061;0.0200366493973128;pc2
2;random;ssa;2.949328609;115;0.007;.104;0.0189752485931269;pc1
30;random;ssa;.092615897;343;0.072;1.699;0.0377148729094167;pc1
0;random;SMA;3.078093233;406;0.038;.038;0.0423559013427496;pc1
6;random;ssa;2.662864128;488;0.061;.339;0.0468428353029938;pc3
17;random;ssa;1.537476752;586;0.033;1.044;0.0658004472335592;pc2
8;random;ssa;2.944645308;583;0.048;.414;0.0657184273159393;pc5
23;random;SMA;1.496537180;215;0.028;1.283;0.0262853423085934;pc5
21;random;ssa;1.813717885;421;0.032;1.240;0.0450325086617828;pc2
10;random;ssa;3.289610352;263;0.07;.491;0.0351769567303275;pc5
34;random;seadec;.949634077;161;0.01;1.793;0.0200366493973128;pc2
13;random;ssa;2.929210582;343;0.221;.812;0.0377148729094167;pc3
20;random;ssa;2.301706666;523;0.118;1.208;0.0482841409439691;pc2
38;random;SMA;.984268069;235;0.038;1.933;0.0294444332989678;pc2
29;random;SMA;1.899664255;418;0.05;1.627;0.0423559013427496;pc5
26;random;seadec;2.597210057;148;0.029;1.320;0.0196202016385114;pc3
41;random;ssa;1.476989660;331;0.051;2.050;0.0377148729094167;pc2
46;random;SMA;1.023343479;217;0.065;2.286;0.0262853423085934;pc2
40;random;ssa;1.762049374;242;0.054;1.999;0.034465109395276;pc2
47;random;ssa;1.186085847;120;0.05;2.336;0.0189752485931269;pc2
52;random;ssa;.793512778;570;0.161;2.753;0.0650104625049824;pc1
54;random;SMA;.646500407;38;0.03;2.811;0.00572928357269349;pc1
56;random;ssa;.504764843;454;0.01;2.870;0.0462637861154206;pc1
22;random;ssa;4.588468613;597;0.015;1.255;0.0658004472335592;pc5
36;random;SMA;3.256206091;366;0.015;1.859;0.0400802183599336;pc3
39;random;ssa;3.065549495;557;0.012;1.945;0.0650104625049824;pc1
9;random;SMA;6.065359258;211;0.007;.421;0.0262853423085934;pc1
28;random;ssa;4.283081726;499;0.059;1.577;0.0472776063296307;pc3
63;random;SMA;.935026251;395;0.079;3.129;0.0386866425310276;pc2
61;random;ssa;1.346271107;499;0.055;3.038;0.0472776063296307;pc2
19;random;ssa;5.862274309;335;0.029;1.090;0.0377148729094167;pc5
66;random;ssa;1.201380851;325;0.137;3.530;0.0369276456170677;pc2
71;random;seadec;.929414379;154;0.116;3.875;0.0200366493973128;pc2
44;random;seadec;4.141808107;78;0.028;2.206;0.0240361194750053;pc3
82;random;ssa;1.072019983;558;0.041;4.441;0.0650104625049824;pc2
42;random;ssa;5.292284465;502;0.065;2.115;0.0472776063296307;pc3
45;random;SMA;5.523588434;177;0.015;2.221;0.0303277073168743;pc1
59;random;seadec;4.045576203;153;0.039;2.979;0.0200366493973128;pc1
89;random;SMA;.930247782;363;0.105;4.911;0.0400802183599336;pc2
57;random;seadec;4.555604147;145;0.015;2.885;0.0196202016385114;pc3
86;random;ssa;1.478700434;540;0.079;4.677;0.0656320663227048;pc2
33;random;ssa;7.062237104;556;0.066;1.783;0.0650104625049824;pc5
92;random;SMA;1.019319588;230;0.052;5.037;0.0294444332989678;pc2
74;random;SMA;3.095051255;42;0.019;4.053;0.00572928357269349;pc1
78;random;seadec;2.796329869;147;0.041;4.193;0.0196202016385114;pc1
84;random;SMA;2.200051549;361;0.114;4.558;0.0400802183599336;pc1
100;random;ssa;.737538692;598;0.095;5.249;0.0658004472335592;pc1
24;random;ssa;8.561969167;255;0.005;1.288;0.034465109395276;pc5
51;random;SMA;5.985756350;35;0.109;2.592;0.00572928357269349;pc3
93;random;ssa;1.702111726;499;0.013;5.050;0.0472776063296307;pc2
98;random;ssa;1.802684675;330;0.007;5.137;0.0369276456170677;pc2
96;random;ssa;1.949561325;333;0.022;5.119;0.0377148729094167;pc2
99;random;ssa;2.009549458;576;0.017;5.154;0.0657184273159393;pc2
31;random;seadec;8.826818595;85;0.002;1.701;0.0240361194750053;pc5
103;random;ssa;1.841238598;255;0.019;5.316;0.034465109395276;pc1
115;random;SMA;.540275903;43;0.036;5.990;0.00572928357269349;pc1
25;random;SMA;9.691926968;214;0.003;1.291;0.0262853423085934;pc1
95;random;SMA;2.352052872;179;0.013;5.097;0.0303277073168743;pc1
75;random;SMA;4.341272448;202;0.003;4.056;0.0260920139484302;pc1
81;random;SMA;3.796133450;397;0.05;4.400;0.0386866425310276;pc1
65;random;ssa;5.467714618;253;0.022;3.393;0.034465109395276;pc1
85;random;ssa;3.419924905;336;0.04;4.598;0.0377148729094167;pc1
117;random;SMA;.432116385;189;0.003;6.015;0.027678078136308;pc1
107;random;SMA;1.239396804;391;0.115;5.638;0.0386866425310276;pc1
35;random;ssa;8.564258018;497;0.051;1.844;0.0472776063296307;pc1
111;random;seadec;.826607264;60;0.092;5.875;0.00853866866997741;pc1
101;random;SMA;2.218325461;414;0.026;5.275;0.0423559013427496;pc2
106;random;seadec;2.049102281;97;0.01;5.523;0.0200421445003984;pc2
58;random;SMA;7.059265112;16;0.055;2.940;0.0044156703260322;pc3
62;random;ssa;6.821329753;447;0.012;3.050;0.0464705153781347;pc3
37;random;seadec;9.297576320;66;0.036;1.895;0.00929623085818988;pc5
48;random;ssa;8.328693026;583;0.026;2.362;0.0657184273159393;pc5
110;random;ssa;2.053933446;569;0.079;5.783;0.0650104625049824;pc2
119;random;SMA;1.519105861;172;0.015;6.041;0.0303277073168743;pc2
118;random;ssa;1.648840138;323;0.011;6.026;0.0369276456170677;pc2
134;random;SMA;.786276081;237;0.005;6.649;0.0294444332989678;pc1
124;random;SMA;1.693764791;174;0.001;6.225;0.0303277073168743;pc1
130;random;SMA;1.129405490;197;0.013;6.543;0.0260920139484302;pc1
114;random;ssa;2.424987884;494;0.071;5.954;0.0468428353029938;pc1
122;random;ssa;1.815683650;485;0.085;6.175;0.0468428353029938;pc1
128;random;ssa;1.295122025;289;0.005;6.470;0.0354027676498525;pc1
116;random;seadec;2.280034992;150;0.022;6.012;0.0196202016385114;pc1
126;random;ssa;1.465690723;530;0.163;6.397;0.0656320663227048;pc1
121;random;ssa;2.323384344;322;0.037;6.090;0.0369276456170677;pc2
53;random;SMA;8.676984585;374;0.028;2.781;0.0400802183599336;pc5
27;random;ssa;11.541767705;441;0.198;1.518;0.0464705153781347;pc5
132;random;SMA;1.401101937;372;0.019;6.625;0.0400802183599336;pc2
139;random;SMA;.981206152;9;0.039;6.850;0.00312822529954525;pc2
69;random;SMA;7.556446830;232;0.042;3.670;0.0294444332989678;pc3
123;random;ssa;2.663894425;484;0.049;6.224;0.0468428353029938;pc2
133;random;ssa;2.114472095;311;0.019;6.644;0.0360930160445306;pc1
131;random;ssa;2.296205210;437;0.063;6.606;0.0464705153781347;pc1
141;random;seadec;1.241566652;103;0.051;6.927;0.0200421445003984;pc2
145;random;seadec;1.007032843;94;0.04;7.150;0.0200421445003984;pc2
