0;rede;SMA;1.578737171;;0.076;.076;0.0423559013427496
4;rede;seadec;1.730992837;;0.044;.267;0.0196202016385114
3;rede;ssa;2.281777057;;0.014;.223;0.0656320663227048
2;rede;ssa;2.376623508;;0.015;.209;0.0351994025147571
5;rede;SMA;1.672398273;;0.289;.556;0.0303277073168743
6;rede;SMA;1.698255571;;0.123;.679;0.0427559244477954
7;rede;SMA;1.973224581;;0.054;.733;0.00312822529954525
8;rede;ssa;1.985953218;;0.096;.829;0.034465109395276
9;rede;SMA;2.769533060;;0.015;.844;0.0294444332989678
1;rede;ssa;9.832916082;;0.118;.194;0.0450325086617828
0;rede;SMA;1.636751573;;0.076;.076;0.0423559013427496
1;rede;ssa;1.990496256;;0.118;.194;0.0450325086617828
2;rede;ssa;1.891504671;;0.015;.209;0.0351994025147571
4;rede;seadec;1.637140262;;0.044;.267;0.0196202016385114
3;rede;ssa;1.940850071;;0.014;.223;0.0656320663227048
5;rede;SMA;1.644782012;;0.289;.556;0.0303277073168743
7;rede;SMA;1.641339819;;0.054;.733;0.00312822529954525
6;rede;SMA;2.020403837;;0.123;.679;0.0427559244477954
8;rede;ssa;1.775877934;;0.096;.829;0.034465109395276
9;rede;SMA;1.712762355;;0.015;.844;0.0294444332989678
0;rede;SMA;1.818962604;;0.076;.076;0.0423559013427496
4;rede;SMA;1.289187835;;0.044;.267;0.0427559244477954
5;rede;SMA;1.258317644;;0.289;.556;0.0044156703260322
1;rede;SMA;2.405285375;;0.118;.194;0.0260920139484302
2;rede;ssa;2.798201099;;0.015;.209;0.0189752485931269
9;rede;SMA;1.537525476;;0.015;.844;0.0262853423085934
7;rede;ssa;1.876791401;;0.054;.733;0.0377148729094167
6;rede;ssa;2.074745780;;0.123;.679;0.0468428353029938
8;rede;ssa;1.849890172;;0.096;.829;0.0657184273159393
11;rede;seadec;1.412407146;;0.076;1.059;0.0194549251238626
10;rede;ssa;1.761045856;;0.139;.983;0.0351769567303275
12;rede;seadec;1.436472818;;0.124;1.183;0.0196202016385114
3;rede;SMA;3.637121660;;0.014;.223;0.0044156703260322
15;rede;seadec;1.428875131;;0.104;1.834;0.00929623085818988
18;rede;seadec;1.342450084;;0.034;2.121;0.0200366493973128
17;rede;ssa;1.645581897;;0.065;2.087;0.0658004472335592
19;rede;ssa;1.624433111;;0.059;2.180;0.0377148729094167
20;rede;ssa;1.973453868;;0.236;2.416;0.0482841409439691
14;rede;ssa;3.137573785;;0.105;1.730;0.0639327156526897
16;rede;seadec;2.989083531;;0.188;2.022;0.0240361194750053
21;rede;ssa;2.651089566;;0.064;2.480;0.0450325086617828
22;rede;ssa;2.591347665;;0.029;2.509;0.0658004472335592
23;rede;SMA;2.571870383;;0.057;2.566;0.0262853423085934
25;rede;SMA;2.495209995;;0.006;2.583;0.0262853423085934
27;rede;ssa;1.824818919;;0.396;3.037;0.0464705153781347
13;rede;ssa;4.764480884;;0.442;1.625;0.0377148729094167
29;rede;SMA;1.629645914;;0.1;3.254;0.0423559013427496
24;rede;ssa;2.885200906;;0.011;2.577;0.034465109395276
28;rede;ssa;1.922950094;;0.117;3.154;0.0472776063296307
31;rede;seadec;1.574708632;;0.004;3.402;0.0240361194750053
30;rede;ssa;1.885484204;;0.144;3.398;0.0377148729094167
34;rede;seadec;1.676533325;;0.02;3.586;0.0200366493973128
33;rede;ssa;2.193797513;;0.132;3.566;0.0650104625049824
26;rede;seadec;3.919345986;;0.058;2.641;0.0196202016385114
36;rede;SMA;1.797867829;;0.03;3.718;0.0400802183599336
37;rede;seadec;1.856044819;;0.073;3.791;0.00929623085818988
35;rede;ssa;2.289581930;;0.102;3.688;0.0472776063296307
38;rede;SMA;1.832873986;;0.075;3.866;0.0294444332989678
39;rede;ssa;1.957727938;;0.024;3.890;0.0650104625049824
40;rede;ssa;1.919735941;;0.108;3.998;0.034465109395276
