0;rede;SMA;.941114187;406;1.133;1.133;0.0423559013427496;pc2
1;rede;SMA;.852565691;198;1.772;2.905;0.0260920139484302;pc1
2;rede;ssa;1.186856063;115;0.219;3.124;0.0189752485931269;pc2
3;rede;SMA;1.001632086;27;0.21;3.334;0.0044156703260322;pc2
4;rede;SMA;.770762625;346;0.654;3.988;0.0427559244477954;pc1
5;rede;SMA;.800664766;29;4.342;8.330;0.0044156703260322;pc1
6;rede;ssa;1.318531857;488;1.844;10.174;0.0468428353029938;pc2
7;rede;ssa;2.262665500;332;0.81;10.984;0.0377148729094167;pc1
8;rede;ssa;1.233531448;583;1.435;12.419;0.0657184273159393;pc1
9;rede;SMA;1.073297068;211;0.221;12.640;0.0262853423085934;pc1
10;rede;ssa;1.145905079;263;2.086;14.726;0.0351769567303275;pc2
11;rede;seadec;.756121146;132;1.143;15.869;0.0194549251238626;pc1
12;rede;seadec;.966257624;150;1.856;17.725;0.0196202016385114;pc2
13;rede;ssa;1.253539605;343;6.636;24.361;0.0377148729094167;pc2
14;rede;ssa;1.102363353;549;1.582;25.943;0.0639327156526897;pc2
15;rede;seadec;1.021297101;74;1.553;27.496;0.00929623085818988;pc2
16;rede;seadec;.885539407;89;2.814;30.310;0.0240361194750053;pc1
17;rede;ssa;1.208309145;586;0.982;31.292;0.0658004472335592;pc2
18;rede;seadec;1.064540543;157;0.505;31.797;0.0200366493973128;pc2
19;rede;ssa;1.254497673;335;0.883;32.680;0.0377148729094167;pc1
20;rede;ssa;1.140253071;523;3.547;36.227;0.0482841409439691;pc2
21;rede;ssa;1.415840160;421;0.963;37.190;0.0450325086617828;pc1
23;rede;SMA;1.202887831;215;0.849;38.480;0.0262853423085934;pc2
22;rede;ssa;2.026817291;597;0.441;37.631;0.0658004472335592;pc1
24;rede;ssa;1.400442361;255;0.159;38.639;0.034465109395276;pc2
25;rede;SMA;1.096153448;214;0.089;38.728;0.0262853423085934;pc2
26;rede;seadec;.817451501;148;0.868;39.596;0.0196202016385114;pc1
27;rede;ssa;1.269897528;441;5.938;45.534;0.0464705153781347;pc2
28;rede;ssa;1.312715632;499;1.76;47.294;0.0472776063296307;pc2
29;rede;SMA;.842164617;418;1.495;48.789;0.0423559013427496;pc1
31;rede;seadec;1.103717492;85;0.056;50.998;0.0240361194750053;pc2
30;rede;ssa;1.389071352;343;2.153;50.942;0.0377148729094167;pc2
32;rede;ssa;1.254925269;272;0.486;51.484;0.0351994025147571;pc2
33;rede;ssa;1.160881689;556;1.981;53.465;0.0650104625049824;pc2
34;rede;seadec;1.030594392;161;0.305;53.770;0.0200366493973128;pc2
35;rede;ssa;1.253122369;497;1.534;55.304;0.0472776063296307;pc1
36;rede;SMA;1.038851580;366;0.453;55.757;0.0400802183599336;pc2
37;rede;seadec;1.546956139;66;1.088;56.845;0.00929623085818988;pc3
38;rede;SMA;1.019517556;235;1.127;57.972;0.0294444332989678;pc2
39;rede;ssa;1.220876535;557;0.353;58.325;0.0650104625049824;pc2
40;rede;ssa;1.856779323;242;1.62;59.945;0.034465109395276;pc3
41;rede;ssa;1.221395260;331;1.542;61.487;0.0377148729094167;pc2
42;rede;ssa;1.112097086;502;1.938;63.425;0.0472776063296307;pc2
43;rede;ssa;1.065712173;519;1.88;65.305;0.0482841409439691;pc2
44;rede;seadec;.762831716;78;0.832;66.137;0.0240361194750053;pc1
45;rede;SMA;1.514583276;177;0.452;66.589;0.0303277073168743;pc3
46;rede;SMA;.751679804;217;1.94;68.529;0.0262853423085934;pc1
47;rede;ssa;1.132385131;120;1.492;70.021;0.0189752485931269;pc2
48;rede;ssa;1.816882837;583;0.771;70.792;0.0657184273159393;pc3
49;rede;ssa;1.285773329;442;3.012;73.804;0.0464705153781347;pc2
50;rede;SMA;1.049501473;211;0.633;74.437;0.0262853423085934;pc2
51;rede;SMA;.944062071;35;3.268;77.705;0.00572928357269349;pc2
52;rede;ssa;1.099193652;570;4.827;82.532;0.0650104625049824;pc2
53;rede;SMA;.783938851;374;0.837;83.369;0.0400802183599336;pc1
54;rede;SMA;.964060770;38;0.892;84.261;0.00572928357269349;pc2
55;rede;SMA;.930836356;213;1.466;85.727;0.0262853423085934;pc2
56;rede;ssa;1.188429100;454;0.315;86.042;0.0462637861154206;pc1
57;rede;seadec;.992119024;145;0.464;86.506;0.0196202016385114;pc1
58;rede;SMA;1.028566026;16;1.659;88.165;0.0044156703260322;pc2
59;rede;seadec;.951070688;153;1.161;89.326;0.0200366493973128;pc1
60;rede;SMA;.897184627;14;0.135;89.461;0.00312822529954525;pc1
61;rede;ssa;1.327671345;499;1.662;91.123;0.0472776063296307;pc2
62;rede;ssa;1.276196128;447;0.371;91.494;0.0464705153781347;pc2
63;rede;SMA;.928341953;395;2.358;93.852;0.0386866425310276;pc2
64;rede;ssa;1.278781179;593;7.249;101.101;0.0658004472335592;pc2
65;rede;ssa;1.232594410;253;0.647;101.748;0.034465109395276;pc2
66;rede;ssa;1.223692746;325;4.096;105.844;0.0369276456170677;pc2
67;rede;ssa;1.011440514;524;1.705;107.549;0.0482841409439691;pc1
68;rede;ssa;1.103112825;518;1.22;108.769;0.0482841409439691;pc2
69;rede;SMA;.937145710;232;1.256;110.025;0.0294444332989678;pc2
70;rede;ssa;1.112022076;117;2.677;112.702;0.0189752485931269;pc2
71;rede;seadec;.945058284;154;3.469;116.171;0.0200366493973128;pc2
72;rede;SMA;1.002764660;230;4.365;120.536;0.0294444332989678;pc2
73;rede;SMA;1.003956169;415;0.428;120.964;0.0423559013427496;pc2
74;rede;SMA;1.329605639;42;0.583;121.547;0.00572928357269349;pc1
75;rede;SMA;1.088142592;202;0.078;121.625;0.0260920139484302;pc1
76;rede;SMA;1.025306636;198;0.528;122.153;0.0260920139484302;pc1
77;rede;SMA;.945292785;227;2.348;124.501;0.0294444332989678;pc2
78;rede;seadec;.806506578;147;1.222;125.723;0.0196202016385114;pc1
79;rede;SMA;.933929430;349;4.139;129.862;0.0427559244477954;pc2
80;rede;ssa;.961063653;535;0.579;130.441;0.0656320663227048;pc1
81;rede;SMA;.981344729;397;1.512;131.953;0.0386866425310276;pc2
82;rede;ssa;1.192652862;558;1.228;133.181;0.0650104625049824;pc1
83;rede;ssa;1.256547275;479;0.089;133.270;0.0463158279553995;pc1
84;rede;SMA;.961085795;361;3.426;136.696;0.0400802183599336;pc2
85;rede;ssa;1.970940601;336;1.206;137.902;0.0377148729094167;pc3
86;rede;ssa;1.142928083;540;2.376;140.278;0.0656320663227048;pc2
87;rede;seadec;.995503798;47;1.851;142.129;0.00853866866997741;pc2
88;rede;seadec;1.041171032;105;2.018;144.147;0.0200421445003984;pc2
89;rede;SMA;.986857860;363;3.151;147.298;0.0400802183599336;pc2
91;rede;ssa;1.176637712;254;0.671;149.522;0.034465109395276;pc2
90;rede;ssa;1.910701175;288;1.553;148.851;0.0354027676498525;pc3
92;rede;SMA;.974168947;230;1.565;151.087;0.0294444332989678;pc2
93;rede;ssa;1.308187502;499;0.391;151.478;0.0472776063296307;pc2
95;rede;SMA;.779772764;179;0.396;152.896;0.0303277073168743;pc1
94;rede;SMA;1.516539795;183;1.022;152.500;0.027678078136308;pc3
96;rede;ssa;1.229430155;333;0.67;153.566;0.0377148729094167;pc2
97;rede;SMA;.997253833;403;0.316;153.882;0.0386866425310276;pc2
98;rede;ssa;1.233847468;330;0.199;154.081;0.0369276456170677;pc2
99;rede;ssa;1.807152386;576;0.523;154.604;0.0657184273159393;pc3
100;rede;ssa;1.150845063;598;2.85;157.454;0.0658004472335592;pc2
101;rede;SMA;.757842649;414;0.774;158.228;0.0423559013427496;pc1
102;rede;ssa;1.016673911;274;0.673;158.901;0.0351994025147571;pc1
103;rede;ssa;1.154946069;255;0.569;159.470;0.034465109395276;pc2
104;rede;ssa;1.249469494;436;1.873;161.343;0.0464705153781347;pc2
105;rede;SMA;.828821542;214;4.04;165.383;0.0262853423085934;pc1
106;rede;seadec;.820349709;97;0.294;165.677;0.0200421445003984;pc1
107;rede;SMA;.832882271;391;3.45;169.127;0.0386866425310276;pc1
108;rede;seadec;1.029565157;99;0.849;169.976;0.0200421445003984;pc2
109;rede;SMA;.772397590;389;1.145;171.121;0.0385801680617862;pc1
110;rede;ssa;1.119709129;569;2.359;173.480;0.0650104625049824;pc2
111;rede;seadec;1.207267050;60;2.753;176.233;0.00853866866997741;pc2
112;rede;seadec;1.096813457;54;0.056;176.289;0.00853866866997741;pc2
113;rede;seadec;1.007109540;129;0.188;176.477;0.0194549251238626;pc2
114;rede;ssa;1.267781956;494;2.129;178.606;0.0468428353029938;pc2
115;rede;SMA;.749607989;43;1.078;179.684;0.00572928357269349;pc1
116;rede;seadec;1.189595700;150;0.654;180.338;0.0196202016385114;pc2
117;rede;SMA;1.076363862;189;0.104;180.442;0.027678078136308;pc2
118;rede;ssa;1.248113153;323;0.321;180.763;0.0369276456170677;pc2
119;rede;SMA;.945877879;172;0.449;181.212;0.0303277073168743;pc1
120;rede;seadec;.791592692;68;0.353;181.565;0.00929623085818988;pc1
121;rede;ssa;1.242569394;322;1.115;182.680;0.0369276456170677;pc2
122;rede;ssa;1.268322386;485;2.565;185.245;0.0468428353029938;pc2
124;rede;SMA;1.135725460;174;0.03;186.748;0.0303277073168743;pc1
123;rede;ssa;1.609599894;484;1.473;186.718;0.0468428353029938;pc1
125;rede;ssa;1.299952749;496;0.268;187.016;0.0472776063296307;pc2
126;rede;ssa;1.071634287;530;4.889;191.905;0.0656320663227048;pc2
127;rede;seadec;1.060393074;86;2.047;193.952;0.0240361194750053;pc2
128;rede;ssa;1.173106479;289;0.137;194.089;0.0354027676498525;pc2
129;rede;SMA;.940866010;216;1.787;195.876;0.0262853423085934;pc2
130;rede;SMA;.763949347;197;0.394;196.270;0.0260920139484302;pc1
131;rede;ssa;1.293592743;437;1.88;198.150;0.0464705153781347;pc2
132;rede;SMA;.971182359;372;0.569;198.719;0.0400802183599336;pc2
133;rede;ssa;1.134182359;311;0.568;199.287;0.0360930160445306;pc1
134;rede;SMA;1.018838597;237;0.165;199.452;0.0294444332989678;pc1
135;rede;ssa;1.144887454;519;1.358;200.810;0.0482841409439691;pc2
137;rede;SMA;.968485604;213;0.148;201.193;0.0262853423085934;pc2
136;rede;ssa;1.315055406;426;0.235;201.045;0.0450325086617828;pc2
138;rede;ssa;1.102471930;570;3.111;204.304;0.0650104625049824;pc2
139;rede;SMA;.797275491;9;1.178;205.482;0.00312822529954525;pc1
140;rede;SMA;.935054498;370;0.792;206.274;0.0400802183599336;pc2
141;rede;seadec;.965422311;103;1.544;207.818;0.0200421445003984;pc2
142;rede;seadec;.981885566;102;3.377;211.195;0.0200421445003984;pc2
143;rede;ssa;1.223062361;280;1.777;212.972;0.0351994025147571;pc2
