0;roundrobin;SMA;0:01.00 ;406;0.083;.083;0.0423559013427496
3;roundrobin;ssa;;301;0.015;.244;0.0360930160445306
1;roundrobin;ssa;0:01.06 ;560;0.13;.213;0.0650104625049824
4;roundrobin;ssa;0:00.90 ;551;0.048;.292;0.0639327156526897
5;roundrobin;SMA;0:00.88 ;198;0.318;.610;0.0260920139484302
6;roundrobin;SMA;0:00.89 ;28;0.135;.745;0.0044156703260322
8;roundrobin;ssa;0:00.86 ;566;0.105;.909;0.0650104625049824
9;roundrobin;ssa;;570;0.016;.925;0.0650104625049824
2;roundrobin;ssa;0:01.99 ;581;0.016;.229;0.0657184273159393
11;roundrobin;SMA;0:00.87 ;42;0.084;1.162;0.00572928357269349
7;roundrobin;SMA;0:01.66 ;21;0.059;.804;0.0044156703260322
13;roundrobin;SMA;0:00.63 ;408;0.487;1.785;0.0423559013427496
10;roundrobin;ssa;0:01.66 ;115;0.153;1.078;0.0189752485931269
14;roundrobin;seadec;0:00.74 ;48;0.116;1.901;0.00853866866997741
15;roundrobin;SMA;0:00.88 ;27;0.114;2.015;0.0044156703260322
16;roundrobin;seadec;0:00.89 ;61;0.206;2.221;0.00929623085818988
19;roundrobin;seadec;0:00.79 ;137;0.065;2.395;0.0196202016385114
18;roundrobin;ssa;0:00.93 ;244;0.037;2.330;0.034465109395276
12;roundrobin;seadec;0:02.23 ;123;0.136;1.298;0.0194549251238626
20;roundrobin;SMA;0:00.92 ;346;0.26;2.655;0.0427559244477954
23;roundrobin;SMA;0:00.73 ;369;0.062;2.820;0.0400802183599336
21;roundrobin;SMA;0:00.90 ;30;0.071;2.726;0.0044156703260322
25;roundrobin;SMA;0:00.86 ;29;0.007;2.839;0.0044156703260322
24;roundrobin;ssa;0:01.04 ;531;0.012;2.832;0.0656320663227048
26;roundrobin;ssa;0:01.17 ;421;0.064;2.903;0.0450325086617828
17;roundrobin;ssa;0:02.27 ;307;0.072;2.293;0.0360930160445306
28;roundrobin;ssa;0:00.99 ;472;0.129;3.467;0.0463158279553995
29;roundrobin;ssa;0:01.00 ;109;0.11;3.577;0.0189752485931269
22;roundrobin;seadec;0:02.08 ;132;0.032;2.758;0.0194549251238626
31;roundrobin;SMA;0:00.86 ;1;0.004;3.739;0.00312822529954525
33;roundrobin;seadec;0:00.85 ;141;0.145;3.920;0.0196202016385114
34;roundrobin;SMA;0:00.69 ;408;0.022;3.942;0.0423559013427496
38;roundrobin;SMA;0:00.69 ;235;0.083;4.250;0.0294444332989678
36;roundrobin;ssa;0:01.12 ;300;0.033;4.087;0.0354027676498525
41;roundrobin;SMA;0:00.89 ;362;0.113;4.508;0.0400802183599336
27;roundrobin;seadec;0:02.61 ;163;0.435;3.338;0.0200366493973128
43;roundrobin;ssa;0:00.89 ;294;0.138;4.788;0.0354027676498525
39;roundrobin;ssa;0:01.65 ;496;0.026;4.276;0.0472776063296307
45;roundrobin;SMA;0:01.15 ;211;0.033;4.882;0.0262853423085934
32;roundrobin;ssa;0:02.76 ;107;0.036;3.775;0.0189752485931269
48;roundrobin;ssa;0:00.95 ;533;0.057;5.190;0.0656320663227048
46;roundrobin;ssa;0:01.23 ;497;0.142;5.024;0.0472776063296307
44;roundrobin;seadec;0:01.54 ;67;0.061;4.849;0.00929623085818988
51;roundrobin;SMA;0:00.88 ;17;0.24;5.697;0.0044156703260322
49;roundrobin;SMA;;42;0.221;5.411;0.00572928357269349
53;roundrobin;seadec;0:00.67 ;46;0.061;6.112;0.00853866866997741
40;roundrobin;ssa;0:03.12 ;583;0.119;4.395;0.0657184273159393
56;roundrobin;seadec;0:00.90 ;84;0.023;6.308;0.0240361194750053
37;roundrobin;ssa;0:03.66 ;321;0.08;4.167;0.0369276456170677
54;roundrobin;SMA;0:01.19 ;185;0.065;6.177;0.027678078136308
58;roundrobin;ssa;0:00.94 ;327;0.122;6.464;0.0369276456170677
61;roundrobin;SMA;0:00.88 ;404;0.122;6.681;0.0386866425310276
35;roundrobin;ssa;0:04.50 ;332;0.112;4.054;0.0377148729094167
