0;roundrobin;SMA;0:00.88 ;406;0.008;.008;0.0423559013427496
5;roundrobin;SMA;0:00.98 ;29;0.029;.055;0.0044156703260322
9;roundrobin;SMA;0:00.92 ;211;0.001;.083;0.0262853423085934
15;roundrobin;seadec;0:00.98 ;74;0.01;.182;0.00929623085818988
7;roundrobin;ssa;0:01.49 ;332;0.005;.072;0.0377148729094167
10;roundrobin;ssa;0:01.43 ;263;0.014;.097;0.0351769567303275
3;roundrobin;SMA;0:01.77 ;27;0.001;.022;0.0044156703260322
8;roundrobin;ssa;0:01.80 ;583;0.01;.082;0.0657184273159393
29;roundrobin;SMA;0:00.97 ;418;0.01;.326;0.0423559013427496
19;roundrobin;ssa;0:01.44 ;335;0.006;.217;0.0377148729094167
16;roundrobin;seadec;0:01.55 ;89;0.019;.201;0.0240361194750053
2;roundrobin;ssa;0:02.14 ;115;0.001;.021;0.0189752485931269
20;roundrobin;ssa;0:01.47 ;523;0.024;.241;0.0482841409439691
18;roundrobin;seadec;0:01.58 ;157;0.003;.211;0.0200366493973128
26;roundrobin;seadec;0:01.64 ;148;0.006;.264;0.0196202016385114
17;roundrobin;ssa;0:01.97 ;586;0.007;.208;0.0658004472335592
30;roundrobin;ssa;0:02.05 ;343;0.014;.340;0.0377148729094167
38;roundrobin;SMA;0:01.90 ;235;0.008;.386;0.0294444332989678
39;roundrobin;ssa;0:02.03 ;557;0.002;.388;0.0650104625049824
40;roundrobin;ssa;0:02.04 ;242;0.011;.399;0.034465109395276
45;roundrobin;SMA;0:01.89 ;177;0.003;.444;0.0303277073168743
49;roundrobin;ssa;0:01.72 ;442;0.02;.492;0.0464705153781347
37;roundrobin;seadec;0:02.47 ;66;0.007;.378;0.00929623085818988
27;roundrobin;ssa;0:02.95 ;441;0.04;.304;0.0464705153781347
12;roundrobin;seadec;0:02.95 ;150;0.012;.117;0.0196202016385114
50;roundrobin;SMA;0:02.20 ;211;0.004;.496;0.0262853423085934
13;roundrobin;ssa;0:03.88 ;343;0.044;.161;0.0377148729094167
28;roundrobin;ssa;0:03.88 ;499;0.012;.316;0.0472776063296307
59;roundrobin;seadec;0:02.10 ;153;0.008;.596;0.0200366493973128
60;roundrobin;SMA;0:02.14 ;14;0.001;.597;0.00312822529954525
69;roundrobin;SMA;0:01.72 ;232;0.008;.732;0.0294444332989678
58;roundrobin;SMA;0:02.42 ;16;0.011;.588;0.0044156703260322
57;roundrobin;seadec;0:02.82 ;145;0.003;.577;0.0196202016385114
79;roundrobin;SMA;0:02.09 ;349;0.028;.866;0.0427559244477954
70;roundrobin;ssa;0:02.57 ;117;0.018;.750;0.0189752485931269
89;roundrobin;SMA;0:01.85 ;363;0.021;.982;0.0400802183599336
47;roundrobin;ssa;0:03.83 ;120;0.01;.467;0.0189752485931269
80;roundrobin;ssa;0:02.60 ;535;0.004;.870;0.0656320663227048
78;roundrobin;seadec;0:02.75 ;147;0.008;.838;0.0196202016385114
23;roundrobin;SMA;0:05.25 ;215;0.006;.256;0.0262853423085934
48;roundrobin;ssa;0:04.24 ;583;0.005;.472;0.0657184273159393
22;roundrobin;ssa;0:05.48 ;597;0.003;.250;0.0658004472335592
77;roundrobin;SMA;0:03.27 ;227;0.016;.830;0.0294444332989678
109;roundrobin;SMA;0:01.77 ;389;0.008;1.139;0.0385801680617862
99;roundrobin;ssa;0:02.69 ;576;0.003;1.029;0.0657184273159393
90;roundrobin;ssa;0:03.17 ;288;0.01;.992;0.0354027676498525
129;roundrobin;SMA;0:01.89 ;216;0.012;1.303;0.0262853423085934
100;roundrobin;ssa;0:03.20 ;598;0.019;1.048;0.0658004472335592
119;roundrobin;SMA;0:02.58 ;172;0.003;1.205;0.0303277073168743
98;roundrobin;ssa;0:03.72 ;330;0.001;1.026;0.0369276456170677
97;roundrobin;SMA;0:03.77 ;403;0.002;1.025;0.0386866425310276
67;roundrobin;ssa;0:05.15 ;524;0.011;.716;0.0482841409439691
68;roundrobin;ssa;0:05.16 ;518;0.008;.724;0.0482841409439691
120;roundrobin;seadec;;68;0.002;1.207;0.00929623085818988
6;roundrobin;ssa;0:08.07 ;488;0.012;.067;0.0468428353029938
110;roundrobin;ssa;0:03.60 ;569;0.016;1.155;0.0650104625049824
33;roundrobin;ssa;0:07.05 ;556;0.013;.356;0.0650104625049824
139;roundrobin;SMA;0:02.68 ;9;0.008;1.369;0.00312822529954525
32;roundrobin;ssa;0:07.29 ;272;0.003;.343;0.0351994025147571
149;roundrobin;ssa;0:02.46 ;272;0.021;1.477;0.0351994025147571
117;roundrobin;SMA;0:03.91 ;189;0.001;1.200;0.027678078136308
87;roundrobin;seadec;0:05.56 ;47;0.012;.948;0.00853866866997741
88;roundrobin;seadec;0:05.55 ;105;0.013;.961;0.0200421445003984
140;roundrobin;SMA;0:03.34 ;370;0.005;1.374;0.0400802183599336
130;roundrobin;SMA;0:03.75 ;197;0.003;1.306;0.0260920139484302
159;roundrobin;SMA;;191;0;1.581;0.027678078136308
25;roundrobin;SMA;0:08.46 ;214;0.001;.258;0.0262853423085934
118;roundrobin;ssa;0:04.44 ;323;0.002;1.202;0.0369276456170677
169;roundrobin;SMA;0:02.31 ;176;0.026;1.730;0.0303277073168743
137;roundrobin;SMA;0:04.33 ;213;0.001;1.340;0.0262853423085934
160;roundrobin;SMA;0:03.30 ;175;0.015;1.596;0.0303277073168743
150;roundrobin;seadec;0:03.89 ;51;0.005;1.482;0.00853866866997741
107;roundrobin;SMA;;391;0.023;1.125;0.0386866425310276
